#sample	chromosome	phase_set	from	to	variants
22018LRa003	chr1	11848968	11848968	11863437	2
22018LRa003	chr1	11921091	11921091	11966165	3
22018LRa003	chr1	11989003	11989003	12000954	3
22018LRa003	chr1	12068900	12068900	12196771	197
22018LRa003	chr1	12214346	12214346	12664440	827
22018LRa003	chr1	12679566	12679566	12934056	414
22018LRa003	chr1	12949991	12949991	13107521	187
22018LRa003	chr1	13128472	13128472	13131011	2
22018LRa003	chr1	13207583	13207583	13225295	3
22018LRa003	chr1	13242280	13242280	13315331	23
22018LRa003	chr1	13343749	13343749	13373923	19
22018LRa003	chr1	13394663	13394663	13410486	4
22018LRa003	chr1	13471013	13471013	13522415	90
22018LRa003	chr1	13557060	13557060	13651793	159
22018LRa003	chr1	13687215	13687215	13755597	34
22018LRa003	chr1	13758549	13758549	14583990	1053
22018LRa003	chr1	14626285	14626285	14737904	131
22018LRa003	chr1	14765984	14765984	15033017	371
22018LRa003	chr1	15064451	15064451	15080166	2
22018LRa003	chr1	15116668	15116668	15133822	3
22018LRa003	chr1	15171974	15171974	17296789	3694
22018LRa003	chr1	17326153	17326153	17869754	601
22018LRa003	chr1	17895543	17895543	18355553	661
22018LRa003	chr1	18361741	18361741	18406229	63
22018LRa003	chr1	18418106	18418106	18432801	2
22018LRa003	chr1	18459912	18459912	18470035	2
22018LRa003	chr1	18501757	18501757	18754940	306
22018LRa003	chr1	18764145	18764145	18900822	196
22018LRa003	chr1	18902295	18902295	19048694	62
22018LRa003	chr1	19080665	19080665	19147009	38
22018LRa003	chr1	19158800	19158800	19170379	3
22018LRa003	chr1	19219148	19219148	19315465	48
22018LRa003	chr1	19334233	19334233	19336924	2
22018LRa003	chr1	19357637	19357637	20606058	1379
22018LRa003	chr1	20621742	20621742	21032050	247
22018LRa003	chr1	21037969	21037969	21140955	64
22018LRa003	chr1	21143814	21143814	21320509	202
22018LRa003	chr1	21338088	21338088	22261317	1144
22018LRa003	chr1	22284416	22284416	22290742	3
22018LRa003	chr1	22363187	22363187	22383604	11
22018LRa003	chr1	22390757	22390757	22599825	252
22018LRa003	chr1	22627507	22627507	22632007	2
22018LRa003	chr1	22644601	22644601	22690738	66
22018LRa003	chr1	22722108	22722108	23517845	533
22018LRa003	chr1	23542018	23542018	23617915	27
22018LRa003	chr1	23638102	23638102	23644219	2
22018LRa003	chr1	23663718	23663718	23665365	3
22018LRa003	chr1	23685910	23685910	23691584	2
22018LRa003	chr1	23711602	23711602	23743900	6
22018LRa003	chr1	23770729	23770729	24327121	744
22018LRa003	chr1	24354024	24354024	24433998	61
22018LRa003	chr1	24527453	24527453	24554876	10
22018LRa003	chr1	24575728	24575728	24579772	2
22018LRa003	chr1	24596368	24596368	24613644	4
22018LRa003	chr1	24635717	24635717	24638122	2
22018LRa003	chr1	24664948	24664948	24817504	149
22018LRa003	chr1	24837881	24837881	25049272	239
22018LRa003	chr1	25058241	25058241	25104271	30
22018LRa003	chr1	25136635	25136635	25143076	2
22018LRa003	chr1	25158828	25158828	25814948	782
22018LRa003	chr1	25854818	25854818	25866181	3
22018LRa003	chr1	25886629	25886629	25914617	6
22018LRa003	chr1	25940803	25940803	25950771	2
22018LRa003	chr1	25978753	25978753	26282042	438
22018LRa003	chr1	26301461	26301461	26393597	31
22018LRa003	chr1	26414875	26414875	26452610	23
22018LRa003	chr1	26473133	26473133	27054342	507
22018LRa003	chr1	27073406	27073406	27110591	6
22018LRa003	chr1	27141942	27141942	27305106	56
22018LRa003	chr1	27337796	27337796	27338374	2
22018LRa003	chr1	27360018	27360909	27410311	11
22018LRa003	chr1	27434793	27434793	27450147	4
22018LRa003	chr1	27471360	27471360	27501088	56
22018LRa003	chr1	27546259	27546259	27633632	10
22018LRa003	chr1	27662209	27662209	27674981	3
22018LRa003	chr1	27701584	27701584	27705698	2
22018LRa003	chr1	27787240	27787240	27819474	3
22018LRa003	chr1	27862464	27862464	27894245	3
22018LRa003	chr1	27919064	27919064	27993496	25
22018LRa003	chr1	28025118	28025118	29570248	1749
22018LRa003	chr1	29594918	29594918	29609270	2
22018LRa003	chr1	29648629	29648629	29863994	376
22018LRa003	chr1	29866918	29866918	29915885	74
22018LRa003	chr1	29919129	29919129	30060231	180
22018LRa003	chr1	30093556	30093556	30974261	1207
22018LRa003	chr1	30991932	30991932	31285951	561
22018LRa003	chr1	31286032	31286032	31419077	368
22018LRa003	chr1	31436683	31436683	31477829	25
22018LRa003	chr1	31500595	31500595	31805147	172
22018LRa003	chr1	31828199	31828313	31876413	6
22018LRa003	chr1	31917114	31917114	31933812	2
22018LRa003	chr1	31966561	31966561	31972794	3
22018LRa003	chr1	32055743	32055743	32073372	3
22018LRa003	chr1	32090899	32090899	32091540	2
22018LRa003	chr1	32123497	32123497	32137953	5
22018LRa003	chr1	32205600	32205600	32226369	4
22018LRa003	chr1	32262960	32262960	32326558	84
22018LRa003	chr1	32367901	32367901	32439334	14
22018LRa003	chr1	32466253	32466253	32503169	9
22018LRa003	chr1	32520741	32520741	32584564	12
22018LRa003	chr1	32610762	32610762	32664397	11
22018LRa003	chr1	32679749	32679749	32743054	13
22018LRa003	chr1	32767881	32767881	32769594	2
22018LRa003	chr1	32802856	32802856	32880451	10
22018LRa003	chr1	32918421	32918421	32961867	6
22018LRa003	chr1	32984362	32984362	32994391	3
22018LRa003	chr1	33020428	33020428	33062872	8
22018LRa003	chr1	33090653	33090653	33098097	4
22018LRa003	chr1	33148720	33148720	33752590	665
22018LRa003	chr1	33762334	33762334	33821455	58
22018LRa003	chr1	33844707	33844707	33933305	107
22018LRa003	chr1	34030114	34030114	34359371	438
22018LRa003	chr1	34384373	34384373	34784404	500
22018LRa003	chr1	34863101	34863101	34901919	5
22018LRa003	chr1	34951128	34951128	34954082	2
22018LRa003	chr1	35081965	35081965	35094547	3
22018LRa003	chr1	35121626	35121626	35145014	3
22018LRa003	chr1	35257115	35257115	35275146	2
22018LRa003	chr1	35367450	35367450	35375199	3
22018LRa003	chr1	35407113	35407113	35416466	3
22018LRa003	chr1	35507086	35507086	35533405	4
22018LRa003	chr1	35679705	35679705	35681567	2
22018LRa003	chr1	35716014	35716014	35767549	8
22018LRa003	chr1	35801716	35801716	35853017	8
22018LRa003	chr1	35877473	35877473	36119922	126
22018LRa003	chr1	36145156	36145156	36409806	252
22018LRa003	chr1	36445108	36445108	36718931	281
22018LRa003	chr1	36766211	36766211	36837427	56
22018LRa003	chr1	36871022	36876951	37061786	168
22018LRa003	chr1	37081858	37081858	37094559	3
22018LRa003	chr1	37115696	37115696	37142827	5
22018LRa003	chr1	37157504	37157504	37311549	127
22018LRa003	chr1	37338326	37338326	37376905	13
22018LRa003	chr1	37417685	37417685	37442387	3
22018LRa003	chr1	37469878	37469878	37868823	283
22018LRa003	chr1	37870036	37870036	38068450	183
22018LRa003	chr1	38069240	38069419	38162357	77
22018LRa003	chr1	38217799	38217799	38352680	124
22018LRa003	chr1	38431036	38431036	39846983	1253
22018LRa003	chr1	39864352	39864352	40078447	132
22018LRa003	chr1	40097448	40097448	40214703	110
22018LRa003	chr1	40247885	40247885	40643331	299
22018LRa003	chr1	40663720	40663720	40688036	3
22018LRa003	chr1	40689916	40689916	41542683	988
22018LRa003	chr1	41569688	41569688	41581561	2
22018LRa003	chr1	41607377	41607377	41615260	2
22018LRa003	chr1	41660396	41660396	42275115	630
22018LRa003	chr1	42286822	42286822	42786872	378
22018LRa003	chr1	42811498	42811498	43364514	487
22018LRa003	chr1	43365102	43365102	43756245	441
22018LRa003	chr1	43771378	43771378	43789303	5
22018LRa003	chr1	43850198	43850198	44261127	264
22018LRa003	chr1	44283763	44283763	44284475	4
22018LRa003	chr1	44314087	44314087	44345736	3
22018LRa003	chr1	44370931	44370931	44374171	4
22018LRa003	chr1	44400112	44400112	44691214	222
22018LRa003	chr1	45045304	45045304	45050253	2
22018LRa003	chr1	45204109	45204109	45214902	3
22018LRa003	chr1	45292231	45292231	45453132	157
22018LRa003	chr1	45473941	45473941	45682582	72
22018LRa003	chr1	45699400	45699400	45767678	63
22018LRa003	chr1	45798391	45798391	45903665	47
22018LRa003	chr1	45928388	45928388	45982454	38
22018LRa003	chr1	46007442	46007442	46017300	12
22018LRa003	chr1	46075813	46075813	46086768	2
22018LRa003	chr1	46119467	46119467	46131451	4
22018LRa003	chr1	46164036	46164036	46189809	4
22018LRa003	chr1	46231055	46231055	46232994	2
22018LRa003	chr1	46341587	46341587	46379332	17
22018LRa003	chr1	46412507	46412507	46416142	2
22018LRa003	chr1	46462521	46462521	46468541	2
22018LRa003	chr1	46493766	46493766	46654911	113
22018LRa003	chr1	46677718	46677718	46764269	70
22018LRa003	chr1	46795656	46795656	46804730	4
22018LRa003	chr1	46826479	46826479	46897476	66
22018LRa003	chr1	46929711	46929711	46934760	2
22018LRa003	chr1	47004256	47004256	47074607	94
22018LRa003	chr1	47105184	47105184	47123659	4
22018LRa003	chr1	47148685	47148685	47166596	4
22018LRa003	chr1	47286169	47286169	47286881	2
22018LRa003	chr1	47323499	47323499	47550172	262
22018LRa003	chr1	47554887	47566065	47901274	311
22018LRa003	chr1	47925491	47925491	48641320	674
22018LRa003	chr1	48709497	48709497	48722528	2
22018LRa003	chr1	48842972	48842972	48855482	3
22018LRa003	chr1	48888561	48888561	48889706	3
22018LRa003	chr1	48932395	48932395	48937489	2
22018LRa003	chr1	48972751	48972751	48976431	3
22018LRa003	chr1	48999982	48999982	49030013	3
22018LRa003	chr1	49145113	49145113	49157654	2
22018LRa003	chr1	49225093	49225093	49263321	7
22018LRa003	chr1	49420038	49420038	49515401	12
22018LRa003	chr1	49582860	49582860	49585053	2
22018LRa003	chr1	49663603	49663603	49687168	2
22018LRa003	chr1	49753521	49753521	49757665	3
22018LRa003	chr1	49816594	49816594	49830697	2
22018LRa003	chr1	49937234	49937234	49946367	3
22018LRa003	chr1	50005876	50005876	50112145	22
22018LRa003	chr1	50140203	50140203	50832682	394
22018LRa003	chr1	50851456	50851456	50903538	42
22018LRa003	chr1	50969930	50969930	50979208	3
22018LRa003	chr1	51003884	51003884	51012916	3
22018LRa003	chr1	51048336	51048336	51054546	3
22018LRa003	chr1	51078022	51078022	51085016	4
22018LRa003	chr1	51159616	51159616	51212264	8
22018LRa003	chr1	51237326	51237326	51295625	10
22018LRa003	chr1	51309393	51309393	51320891	3
22018LRa003	chr1	51332026	51332026	51333268	2
22018LRa003	chr1	51375095	51375095	51376448	2
22018LRa003	chr1	51401716	51401716	51484864	30
22018LRa003	chr1	51517468	51517468	51524155	2
22018LRa003	chr1	51579475	51579475	51604637	4
22018LRa003	chr1	51634944	51634944	51870607	151
22018LRa003	chr1	52013201	52013201	52050493	6
22018LRa003	chr1	52070246	52070246	52081499	3
22018LRa003	chr1	52106012	52106012	52157337	14
22018LRa003	chr1	52263679	52263679	52288659	4
22018LRa003	chr1	52326149	52326149	52374592	6
22018LRa003	chr1	52407434	52407434	52444609	10
22018LRa003	chr1	52505114	52505114	53072082	794
22018LRa003	chr1	53072875	53072875	53314768	235
22018LRa003	chr1	53375367	53375367	53433220	29
22018LRa003	chr1	53435349	53435349	53614320	180
22018LRa003	chr1	53720805	53720805	53836761	92
22018LRa003	chr1	53863495	53863495	54606861	805
22018LRa003	chr1	54616013	54616013	54820391	362
22018LRa003	chr1	54858501	54858501	56242983	1624
22018LRa003	chr1	56273583	56273583	56594576	423
22018LRa003	chr1	56596342	56596342	56651221	66
22018LRa003	chr1	56672159	56672159	56842309	89
22018LRa003	chr1	56896712	56896712	57000786	88
22018LRa003	chr1	57027585	57027585	57386933	514
22018LRa003	chr1	57403678	57403678	57902002	622
22018LRa003	chr1	57927133	57927133	57974503	55
22018LRa003	chr1	58011580	58011580	58285152	275
22018LRa003	chr1	58306915	58306915	59117763	1108
22018LRa003	chr1	59136645	59136645	59316888	209
22018LRa003	chr1	59333924	59333924	59351616	6
22018LRa003	chr1	59382238	59382238	59597341	221
22018LRa003	chr1	59607679	59607679	59664328	21
22018LRa003	chr1	59685134	59685134	59923531	106
22018LRa003	chr1	59943564	59943564	60301339	200
22018LRa003	chr1	60305944	60305944	60682729	431
22018LRa003	chr1	60707126	60707126	60720097	2
22018LRa003	chr1	60728568	60728568	60934076	160
22018LRa003	chr1	60958808	60958808	61053806	9
22018LRa003	chr1	61081388	61081388	61667865	641
22018LRa003	chr1	61697647	61697647	62217558	881
22018LRa003	chr1	62241913	62241913	62268857	12
22018LRa003	chr1	62291278	62291278	62878319	589
22018LRa003	chr1	62903556	62903556	63039720	132
22018LRa003	chr1	63048631	63048631	64535261	1996
22018LRa003	chr1	64550345	64550345	64600923	42
22018LRa003	chr1	64624169	64624169	64853082	219
22018LRa003	chr1	64876438	64876438	65427285	672
22018LRa003	chr1	65464109	65464109	65496603	40
22018LRa003	chr1	65524369	65524369	65548867	7
22018LRa003	chr1	65582861	65582861	65656047	61
22018LRa003	chr1	65692180	65692180	66565014	1163
22018LRa003	chr1	66620466	66620466	66713772	91
22018LRa003	chr1	66773108	66773108	67180884	523
22018LRa003	chr1	67248192	67248192	67262243	4
22018LRa003	chr1	67281479	67281479	67285243	3
22018LRa003	chr1	67309765	67309765	67313030	3
22018LRa003	chr1	67329816	67329816	67431575	157
22018LRa003	chr1	67450090	67450090	67522614	84
22018LRa003	chr1	67545959	67545959	67549491	3
22018LRa003	chr1	67577493	67577493	67613205	3
22018LRa003	chr1	67655157	67655157	67843379	210
22018LRa003	chr1	67850949	67850949	68076758	180
22018LRa003	chr1	68117609	68117609	68506077	421
22018LRa003	chr1	68526585	68526585	68633044	50
22018LRa003	chr1	68709733	68709733	68743302	3
22018LRa003	chr1	68760609	68760609	68777008	2
22018LRa003	chr1	68784985	68784985	68797586	2
22018LRa003	chr1	68841193	68841193	69106888	157
22018LRa003	chr1	69141373	69141373	69332412	191
22018LRa003	chr1	69349206	69349206	69504228	144
22018LRa003	chr1	69507538	69507538	70021935	523
22018LRa003	chr1	70027233	70027233	70105760	46
22018LRa003	chr1	70124069	70124069	70361094	203
22018LRa003	chr1	70383247	70383247	70539376	211
22018LRa003	chr1	70555034	70555034	71391511	728
22018LRa003	chr1	71411979	71411979	71921957	443
22018LRa003	chr1	71941156	71941156	72179353	200
22018LRa003	chr1	72180809	72180809	72191459	19
22018LRa003	chr1	72193915	72193915	73562001	1901
22018LRa003	chr1	73587656	73587656	73593874	2
22018LRa003	chr1	73602628	73602628	74246023	521
22018LRa003	chr1	74353408	74353408	74997282	537
22018LRa003	chr1	75022565	75022565	75026178	3
22018LRa003	chr1	75058208	75058208	75070418	2
22018LRa003	chr1	75071550	75071550	76104017	1446
22018LRa003	chr1	76110609	76110609	76175351	92
22018LRa003	chr1	76246788	76246788	76749444	446
22018LRa003	chr1	76791973	76791973	77229790	515
22018LRa003	chr1	77247375	77247375	77325521	82
22018LRa003	chr1	77344428	77344428	77356452	2
22018LRa003	chr1	77364228	77364228	77871328	366
22018LRa003	chr1	77871433	77871433	77977756	76
22018LRa003	chr1	77979021	77979273	78193619	366
22018LRa003	chr1	78213040	78213040	79009479	924
22018LRa003	chr1	79044693	79044693	79052274	2
22018LRa003	chr1	79179091	79179091	79230098	5
22018LRa003	chr1	79303674	79303674	79323624	2
22018LRa003	chr1	79335867	79335867	79347362	2
22018LRa003	chr1	79372707	79372707	79377506	4
22018LRa003	chr1	79461837	79461837	80167984	968
22018LRa003	chr1	80168775	80168775	80292811	143
22018LRa003	chr1	80321277	80321277	80341820	18
22018LRa003	chr1	80347019	80348989	80434318	95
22018LRa003	chr1	80457827	80457827	80547018	40
22018LRa003	chr1	80552823	80552823	80739577	114
22018LRa003	chr1	80811712	80811712	81301292	655
22018LRa003	chr1	81320936	81320936	81392158	65
22018LRa003	chr1	81421136	81421136	81586999	231
22018LRa003	chr1	81604673	81604673	81952636	355
22018LRa003	chr1	81983132	81983132	81998091	2
22018LRa003	chr1	82059376	82059376	82062681	8
22018LRa003	chr1	82080534	82080534	82089395	2
22018LRa003	chr1	82136701	82136701	83476726	1782
22018LRa003	chr1	83496009	83496009	84153972	699
22018LRa003	chr1	84182957	84182957	84188010	3
22018LRa003	chr1	84210495	84210495	84558760	410
22018LRa003	chr1	84585483	84585483	84782595	245
22018LRa003	chr1	84834376	84834376	84837050	3
22018LRa003	chr1	84896432	84896432	85515376	630
22018LRa003	chr1	85549556	85549556	85549573	2
22018LRa003	chr1	85588648	85588648	85637524	8
22018LRa003	chr1	85687864	85687864	86377650	911
22018LRa003	chr1	86419552	86419552	87512232	1124
22018LRa003	chr1	87531220	87531220	87561407	5
22018LRa003	chr1	87583644	87583644	87906908	242
22018LRa003	chr1	87936822	87936822	88000258	8
22018LRa003	chr1	88020155	88020155	88566275	517
22018LRa003	chr1	88585806	88585806	88856582	149
22018LRa003	chr1	88877277	88877277	89700242	1035
22018LRa003	chr1	89740298	89740298	89769152	4
22018LRa003	chr1	89792333	89792333	89793141	2
22018LRa003	chr1	89816203	89816203	90634519	721
22018LRa003	chr1	90651017	90651017	90670576	3
22018LRa003	chr1	90730292	90730292	90736547	2
22018LRa003	chr1	90736577	90736577	90747899	2
22018LRa003	chr1	90865307	90865307	90878172	5
22018LRa003	chr1	90901233	90901233	90903295	2
22018LRa003	chr1	90933689	90933689	92704295	1967
22018LRa003	chr1	92762603	92762603	92778982	2
22018LRa003	chr1	92848607	92848607	93495476	488
22018LRa003	chr1	93806683	93806683	93816137	2
22018LRa003	chr1	93887389	93887389	93920652	25
22018LRa003	chr1	93961677	93961677	94462726	433
22018LRa003	chr1	94494180	94494180	95434312	1218
22018LRa003	chr1	95463256	95463256	96119194	669
22018LRa003	chr1	96210069	96210069	96856237	688
22018LRa003	chr1	96872701	96872701	96879423	3
22018LRa003	chr1	96894256	96894256	96926494	6
22018LRa003	chr1	96955122	96955122	97525521	601
22018LRa003	chr1	97600585	97600585	98150628	506
22018LRa003	chr1	98179166	98179166	98325047	140
22018LRa003	chr1	98343582	98343582	98835871	564
22018LRa003	chr1	98859893	98859893	98993688	16
22018LRa003	chr1	99089996	99089996	99202614	93
22018LRa003	chr1	99229449	99229449	99303659	11
22018LRa003	chr1	99329879	99329879	99530021	229
22018LRa003	chr1	99571132	99571132	99589387	2
22018LRa003	chr1	99674075	99674075	99674075	1
22018LRa003	chr1	99746876	99746876	99806709	5
22018LRa003	chr1	99877515	99877515	99884361	2
22018LRa003	chr1	99961500	99961500	99999592	4
22018LRa003	chr1	100061166	100061166	100065484	2
22018LRa003	chr1	100108704	100108704	100115272	2
22018LRa003	chr1	100143430	100143430	100196895	17
22018LRa003	chr1	100247580	100247580	100319605	8
22018LRa003	chr1	100414501	100414501	100499951	11
22018LRa003	chr1	100531099	100531099	100553678	5
22018LRa003	chr1	100576739	100576739	100623119	23
22018LRa003	chr1	100646151	100646151	100753012	102
22018LRa003	chr1	100789557	100789557	100822685	10
22018LRa003	chr1	100855839	100855839	100936424	38
22018LRa003	chr1	100947877	100947877	101326794	349
22018LRa003	chr1	101344744	101344744	101377466	43
22018LRa003	chr1	101408090	101408090	101424172	20
22018LRa003	chr1	101505950	101505950	101515228	2
22018LRa003	chr1	101533188	101533188	101637398	32
22018LRa003	chr1	101659603	101659603	103150477	1683
22018LRa003	chr1	103168830	103168830	103436541	241
22018LRa003	chr1	103469459	103469459	103488347	16
22018LRa003	chr1	103503770	103503770	103540350	9
22018LRa003	chr1	103568673	103568673	103577154	16
22018LRa003	chr1	103660336	103660336	103685465	17
22018LRa003	chr1	103740790	103740790	103763421	12
22018LRa003	chr1	103770758	103770758	104020805	276
22018LRa003	chr1	104091630	104091630	104105457	3
22018LRa003	chr1	104126274	104126274	104156112	5
22018LRa003	chr1	104188382	104188382	104822433	852
22018LRa003	chr1	104854911	104854911	104921613	68
22018LRa003	chr1	105008241	105008241	105077007	10
22018LRa003	chr1	105108468	105108468	105374796	459
22018LRa003	chr1	105403376	105403376	105441190	39
22018LRa003	chr1	105456565	105456565	105506206	25
22018LRa003	chr1	105532772	105532772	105534457	2
22018LRa003	chr1	105578459	105578459	105952415	476
22018LRa003	chr1	105995386	105995386	106010954	3
22018LRa003	chr1	106129174	106129174	106171416	50
22018LRa003	chr1	106198138	106198138	106248140	7
22018LRa003	chr1	106264932	106264932	106430728	237
22018LRa003	chr1	106448029	106448029	107242791	915
22018LRa003	chr1	107263292	107263292	107366246	47
22018LRa003	chr1	107372846	107372846	107960286	562
22018LRa003	chr1	107996747	107996747	108160441	253
22018LRa003	chr1	108179748	108179748	108367539	281
22018LRa003	chr1	108372914	108375247	108921306	546
22018LRa003	chr1	108948648	108948648	108959558	5
22018LRa003	chr1	108982961	108982961	108996769	7
22018LRa003	chr1	109018443	109018443	109117691	39
22018LRa003	chr1	109136550	109136550	109177417	7
22018LRa003	chr1	109234462	109234462	109359265	93
22018LRa003	chr1	109384862	109384862	109413840	4
22018LRa003	chr1	109444340	109444340	109464718	6
22018LRa003	chr1	109493007	109493007	109816843	276
22018LRa003	chr1	109843543	109843543	110010534	122
22018LRa003	chr1	110034343	110034343	110101618	52
22018LRa003	chr1	110120496	110120496	110243211	167
22018LRa003	chr1	110278510	110278510	110412729	187
22018LRa003	chr1	110414408	110414408	110589078	187
22018LRa003	chr1	110609228	110609228	110674029	12
22018LRa003	chr1	110694717	110694717	111658397	1197
22018LRa003	chr1	111666462	111666462	112344695	775
22018LRa003	chr1	112376620	112376620	112491840	104
22018LRa003	chr1	112510368	112510368	112870698	324
22018LRa003	chr1	112887796	112887796	113050040	125
22018LRa003	chr1	113062765	113062765	113362578	199
22018LRa003	chr1	113391013	113391013	113398618	4
22018LRa003	chr1	113427451	113427451	113435915	8
22018LRa003	chr1	113483913	113483913	113525346	8
22018LRa003	chr1	113547017	113547017	113692656	72
22018LRa003	chr1	113711249	113711249	113765707	16
22018LRa003	chr1	113792357	113792357	113807733	7
22018LRa003	chr1	113838574	113838574	113869947	10
22018LRa003	chr1	113888799	113888799	113965281	35
22018LRa003	chr1	113996459	113996459	114054625	50
22018LRa003	chr1	114069933	114069933	114290635	284
22018LRa003	chr1	114316458	114316458	114316814	2
22018LRa003	chr1	114347866	114347866	114383013	35
22018LRa003	chr1	114412416	114412416	114462009	9
22018LRa003	chr1	114491343	114491343	114499432	2
22018LRa003	chr1	114514491	114514491	114528056	3
22018LRa003	chr1	114531345	114531345	114587452	39
22018LRa003	chr1	114587698	114587698	114796713	112
22018LRa003	chr1	114800362	114800362	115145848	372
22018LRa003	chr1	115223146	115223146	115223732	2
22018LRa003	chr1	115268091	115268091	116195494	1230
22018LRa003	chr1	116221985	116221985	116448173	143
22018LRa003	chr1	116470436	116470436	116529079	23
22018LRa003	chr1	116551199	116551199	116551761	2
22018LRa003	chr1	116583199	116583199	116768197	96
22018LRa003	chr1	116792607	116792607	117151411	227
22018LRa003	chr1	117179907	117179907	117219599	11
22018LRa003	chr1	117265129	117265129	117909158	686
22018LRa003	chr1	117937835	117937835	118053536	40
22018LRa003	chr1	118065589	118065589	118118237	18
22018LRa003	chr1	118141588	118141588	118329470	135
22018LRa003	chr1	118372806	118372806	118389508	4
22018LRa003	chr1	118469403	118469403	119305078	960
22018LRa003	chr1	119330625	119330625	119331578	2
22018LRa003	chr1	119354217	119354217	119905262	677
22018LRa003	chr1	119978364	119996490	119996490	1
22018LRa003	chr1	120027195	120027195	120029172	2
22018LRa003	chr1	120054332	120054332	120066613	2
22018LRa003	chr1	120094187	120094187	120112436	3
22018LRa003	chr1	120214150	120214150	120248060	53
22018LRa003	chr1	120265161	120265161	121093013	1461
22018LRa003	chr1	121094674	121094674	121839718	1671
22018LRa003	chr1	121840766	121840852	121929916	367
22018LRa003	chr1	121930167	121930188	121981546	132
22018LRa003	chr1	121981689	121981954	122007766	81
22018LRa003	chr1	122008068	122008068	122209809	758
22018LRa003	chr1	122210006	122210176	122239527	78
22018LRa003	chr1	122240002	122240002	122248837	28
22018LRa003	chr1	122248856	122248856	122282965	96
22018LRa003	chr1	122283181	122284029	122339993	162
22018LRa003	chr1	122340631	122341413	122404329	198
22018LRa003	chr1	122404795	122404815	122486234	256
22018LRa003	chr1	122497993	122497993	122534849	80
22018LRa003	chr1	122564454	122564454	122594960	78
22018LRa003	chr1	122601481	122601481	122619843	40
22018LRa003	chr1	122622312	122623306	122655534	125
22018LRa003	chr1	122663328	122663328	122721944	192
22018LRa003	chr1	122779611	122779611	122811227	159
22018LRa003	chr1	122833625	122833625	122853084	46
22018LRa003	chr1	122886941	122886941	122903171	10
22018LRa003	chr1	122938202	122938202	122951499	15
22018LRa003	chr1	122963341	122963341	122981084	51
22018LRa003	chr1	122986294	122986294	122995825	21
22018LRa003	chr1	122999192	122999192	123035265	122
22018LRa003	chr1	123039535	123039535	123065759	87
22018LRa003	chr1	123067145	123067567	123113308	131
22018LRa003	chr1	123208122	123208122	123208736	3
22018LRa003	chr1	123239384	123239384	123256668	32
22018LRa003	chr1	123273035	123275259	123283682	17
22018LRa003	chr1	123292729	123292754	123475211	619
22018LRa003	chr1	123476763	123477962	123493337	50
22018LRa003	chr1	123493501	123493737	123511841	42
22018LRa003	chr1	123513144	123513601	123631052	303
22018LRa003	chr1	123632617	123632617	123747862	406
