#sample	chromosome	phase_set	from	to	variants
22018LRa001	chr1	32526378	32526378	32624384	32
22018LRa001	chr1	32649884	32649884	32701376	7
22018LRa001	chr1	32720873	32720873	32743054	5
22018LRa001	chr1	32762952	32762952	32771852	4
22018LRa001	chr1	32794906	32794906	32795815	2
22018LRa001	chr1	32833260	32833260	32855059	4
22018LRa001	chr1	32897483	32897483	32941152	5
22018LRa001	chr1	32959788	32959788	32962327	2
22018LRa001	chr1	32989488	32989488	33020428	5
22018LRa001	chr1	33042630	33042630	33062872	5
22018LRa001	chr1	33090968	33090968	33098097	4
22018LRa001	chr1	33133710	33133710	33469092	412
22018LRa001	chr1	33494153	33494153	33507584	3
22018LRa001	chr1	33530567	33530567	33714864	292
22018LRa001	chr1	33717977	33719326	33960300	293
22018LRa001	chr1	33964395	33964395	34515316	766
22018LRa001	chr1	34525671	34525671	34605735	106
22018LRa001	chr1	34608588	34608588	34878416	238
22018LRa001	chr1	34898368	34898368	34914045	5
22018LRa001	chr1	34943699	34943699	34954082	6
22018LRa001	chr1	35009446	35009446	35012661	2
22018LRa001	chr1	35035176	35035176	35132424	10
22018LRa001	chr1	35165911	35165911	35170582	2
22018LRa001	chr1	35199515	35199515	35306656	11
22018LRa001	chr1	35366350	35366350	35372407	4
22018LRa001	chr1	35404409	35404409	35408482	2
22018LRa001	chr1	35451059	35451059	35491612	7
22018LRa001	chr1	35520946	35520946	35533405	6
22018LRa001	chr1	35587737	35587737	35643336	7
22018LRa001	chr1	35664967	35664967	35744866	9
22018LRa001	chr1	35772818	35772818	35781320	2
22018LRa001	chr1	35814849	35814849	35836631	4
22018LRa001	chr1	35879347	35879347	35907270	5
22018LRa001	chr1	35932942	35932942	35946694	3
22018LRa001	chr1	35998051	35998051	36005705	2
22018LRa001	chr1	36039003	36039003	36092967	21
22018LRa001	chr1	36122546	36122546	36156949	3
22018LRa001	chr1	36184301	36184301	36212901	4
22018LRa001	chr1	36239132	36239132	36679003	570
22018LRa001	chr1	36708554	36708554	36727415	9
22018LRa001	chr1	36782599	36782599	36825321	45
22018LRa001	chr1	36833648	36833648	36937393	95
22018LRa001	chr1	36943267	36943267	37072175	128
22018LRa001	chr1	37109921	37109921	38351335	1215
22018LRa001	chr1	38389047	38389047	38412377	5
22018LRa001	chr1	38442760	38442760	38774401	321
22018LRa001	chr1	38787864	38787864	38919329	80
22018LRa001	chr1	38940773	38940773	39600714	555
22018LRa001	chr1	39641246	39641246	39869416	176
22018LRa001	chr1	39878738	39878738	40758234	1009
22018LRa001	chr1	40765983	40765983	41535722	982
22018LRa001	chr1	41556628	41556628	41571652	3
22018LRa001	chr1	41645404	41645404	41648042	2
22018LRa001	chr1	41677448	41677448	43328964	1724
22018LRa001	chr1	43367031	43367031	43372848	2
22018LRa001	chr1	43400993	43400993	43420621	5
22018LRa001	chr1	43452618	43452618	43456644	2
22018LRa001	chr1	43464760	43464760	43501130	4
22018LRa001	chr1	43523347	43523347	43536898	6
22018LRa001	chr1	43579614	43579614	43604330	4
22018LRa001	chr1	43628991	43628991	43719707	63
22018LRa001	chr1	43723440	43723440	44581441	757
22018LRa001	chr1	44586167	44586167	46310346	1540
22018LRa001	chr1	46314368	46314368	46503407	199
22018LRa001	chr1	46515438	46515438	46618910	53
22018LRa001	chr1	46623571	46623571	47085905	606
22018LRa001	chr1	47105184	47105184	47546060	554
22018LRa001	chr1	47586162	47586162	48406039	756
22018LRa001	chr1	48411834	48411834	48530338	86
22018LRa001	chr1	48558604	48558604	48588162	4
22018LRa001	chr1	48626944	48626944	48991529	260
22018LRa001	chr1	49019502	49019502	49402223	162
22018LRa001	chr1	49416324	49416324	49447037	19
22018LRa001	chr1	49462875	49462875	49471905	5
22018LRa001	chr1	49508385	49508385	50148684	257
22018LRa001	chr1	50191285	50191285	50238483	87
22018LRa001	chr1	50260422	50260422	50285050	5
22018LRa001	chr1	50351788	50351788	50397107	11
22018LRa001	chr1	50423492	50423492	50448084	7
22018LRa001	chr1	50517528	50517528	50592825	17
22018LRa001	chr1	50626718	50626718	50634726	2
22018LRa001	chr1	50666349	50666349	50667745	2
22018LRa001	chr1	50694532	50694532	50769539	10
22018LRa001	chr1	50795215	50795215	50821047	8
22018LRa001	chr1	50893421	50893421	50901842	2
22018LRa001	chr1	50948954	50948954	51048503	37
22018LRa001	chr1	51065556	51065556	51099564	18
22018LRa001	chr1	51108638	51108638	51130386	6
22018LRa001	chr1	51165142	51165142	51311831	68
22018LRa001	chr1	51315038	51315038	51352427	49
22018LRa001	chr1	51353442	51353442	51483927	120
22018LRa001	chr1	51489699	51489699	51517733	12
22018LRa001	chr1	51535317	51535317	52270492	454
22018LRa001	chr1	52309391	52309391	52374592	29
22018LRa001	chr1	52407434	52407434	52421977	5
22018LRa001	chr1	52425673	52425673	52658919	270
22018LRa001	chr1	52832566	52832566	52862987	4
22018LRa001	chr1	52885509	52885509	52885914	2
22018LRa001	chr1	52957907	52957907	53297819	457
22018LRa001	chr1	53360625	53360625	53640371	266
22018LRa001	chr1	53678387	53678387	53685133	2
22018LRa001	chr1	53720805	53720805	53843993	99
22018LRa001	chr1	53867726	53867726	54096522	306
22018LRa001	chr1	54097115	54097115	54193730	157
22018LRa001	chr1	54204199	54204199	54759660	625
22018LRa001	chr1	54779168	54779168	54831367	64
22018LRa001	chr1	54834659	54834659	55255412	527
22018LRa001	chr1	55270859	55270859	55426330	153
22018LRa001	chr1	55440637	55440637	55442257	2
22018LRa001	chr1	55444593	55444593	56228762	1058
22018LRa001	chr1	56250237	56250237	57097463	1213
22018LRa001	chr1	57144839	57144839	57346847	279
22018LRa001	chr1	57401272	57401272	58658888	1798
22018LRa001	chr1	58683171	58683171	58712440	4
22018LRa001	chr1	58717530	58717530	58839632	82
22018LRa001	chr1	58848548	58848548	59226935	490
22018LRa001	chr1	59231560	59231560	59923531	785
22018LRa001	chr1	59955053	59955053	60052830	76
22018LRa001	chr1	60074641	60074641	60718049	560
22018LRa001	chr1	60739475	60739475	60748240	5
22018LRa001	chr1	60772275	60772275	60925412	128
22018LRa001	chr1	60958808	60958808	60978579	5
22018LRa001	chr1	61005514	61005514	61053799	8
22018LRa001	chr1	61057790	61057790	61074465	33
22018LRa001	chr1	61082215	61082215	62326609	1511
22018LRa001	chr1	62346835	62346835	62387575	5
22018LRa001	chr1	62431928	62431928	63235759	738
22018LRa001	chr1	63253197	63253197	63667447	683
22018LRa001	chr1	63685172	63685172	64582930	1143
22018LRa001	chr1	64612124	64612124	64873883	165
22018LRa001	chr1	64896114	64896114	65030339	162
22018LRa001	chr1	65056097	65056097	65668975	689
22018LRa001	chr1	65692180	65692180	66748153	1530
22018LRa001	chr1	66779699	66779699	66839958	9
22018LRa001	chr1	66865439	66865439	66903271	9
22018LRa001	chr1	66928724	66928724	67114191	265
22018LRa001	chr1	67120772	67120772	67181736	47
22018LRa001	chr1	67197624	67197624	67204665	3
22018LRa001	chr1	67246164	67246164	67281481	5
22018LRa001	chr1	67309765	67309765	67370812	11
22018LRa001	chr1	67403356	67403356	67411900	11
22018LRa001	chr1	67443271	67443271	67627189	173
22018LRa001	chr1	67636855	67636855	67974342	311
22018LRa001	chr1	68012970	68012970	68015178	2
22018LRa001	chr1	68031348	68031348	68117609	33
22018LRa001	chr1	68207787	68207787	68209249	3
22018LRa001	chr1	68231890	68231890	68272047	6
22018LRa001	chr1	68292031	68292031	68586557	314
22018LRa001	chr1	68611700	68611700	68640622	5
22018LRa001	chr1	68666056	68666056	68673927	4
22018LRa001	chr1	68717412	68717412	69121357	327
22018LRa001	chr1	69147404	69147404	70614571	1670
22018LRa001	chr1	70642160	70642160	71800501	1027
22018LRa001	chr1	71806799	71806799	72705909	919
22018LRa001	chr1	72726701	72726701	73376135	833
22018LRa001	chr1	73397582	73397582	73897463	618
22018LRa001	chr1	73898443	73898443	73927229	26
22018LRa001	chr1	73935714	73936299	74558735	626
22018LRa001	chr1	74575441	74575441	74886867	187
22018LRa001	chr1	74918026	74918026	75129046	79
22018LRa001	chr1	75129675	75129675	75731373	794
22018LRa001	chr1	75732854	75736042	76707231	1225
22018LRa001	chr1	76717994	76717994	77156083	534
22018LRa001	chr1	77166845	77166845	77167551	2
22018LRa001	chr1	77171798	77171798	78363005	1085
22018LRa001	chr1	78390134	78390134	79538530	1566
22018LRa001	chr1	79540841	79540841	79920556	636
22018LRa001	chr1	79950732	79950732	80022855	90
22018LRa001	chr1	80056272	80056272	80077160	3
22018LRa001	chr1	80106074	80106074	80168133	68
22018LRa001	chr1	80250629	80250629	81225186	1239
22018LRa001	chr1	81225787	81225787	81301250	96
22018LRa001	chr1	81322008	81322008	81333107	2
22018LRa001	chr1	81363896	81363896	81998091	582
22018LRa001	chr1	82045082	82045082	82095742	10
22018LRa001	chr1	82117845	82117845	82148246	3
22018LRa001	chr1	82162934	82162934	82472434	264
22018LRa001	chr1	82497542	82497542	82776658	580
22018LRa001	chr1	82782122	82782122	83180399	476
22018LRa001	chr1	83180641	83181070	83705559	558
22018LRa001	chr1	83781332	83781332	83788419	3
22018LRa001	chr1	83812711	83812711	83816440	2
22018LRa001	chr1	83885949	83885949	83914950	5
22018LRa001	chr1	83957324	83957324	83998534	6
22018LRa001	chr1	84033388	84033388	84141829	99
22018LRa001	chr1	84206499	84206499	84415835	221
22018LRa001	chr1	84438964	84438964	84572477	62
22018LRa001	chr1	84576109	84576109	84767270	323
22018LRa001	chr1	84782595	84782595	85525540	841
22018LRa001	chr1	85528152	85528152	87169745	2313
22018LRa001	chr1	87185193	87185193	87512232	298
22018LRa001	chr1	87531220	87532362	87738406	167
22018LRa001	chr1	87777413	87777413	87906908	161
22018LRa001	chr1	87941672	87941672	88076911	97
22018LRa001	chr1	88078839	88078839	88079903	3
22018LRa001	chr1	88080331	88080331	89360370	1570
22018LRa001	chr1	89393466	89393466	89769152	443
22018LRa001	chr1	89792333	89792333	89793141	2
22018LRa001	chr1	89816203	89816203	89879045	31
22018LRa001	chr1	89899593	89899593	90248060	409
22018LRa001	chr1	90277061	90277061	90400831	58
22018LRa001	chr1	90421017	90421017	92919424	2519
22018LRa001	chr1	92943102	92943102	92950478	2
22018LRa001	chr1	93014094	93014094	93026553	2
22018LRa001	chr1	93139453	93139453	93162707	3
22018LRa001	chr1	93185148	93185148	93207933	4
22018LRa001	chr1	93239366	93239366	93469093	100
22018LRa001	chr1	93517796	93517796	93836374	362
22018LRa001	chr1	93862690	93862690	95270673	1724
22018LRa001	chr1	95275784	95275784	97442526	2406
22018LRa001	chr1	97465966	97465966	97525521	9
22018LRa001	chr1	97565024	97565024	97975745	359
22018LRa001	chr1	98001080	98001080	98036221	3
22018LRa001	chr1	98042913	98042913	98258334	193
22018LRa001	chr1	98275868	98275868	99235484	1206
22018LRa001	chr1	99259163	99259163	99524970	264
22018LRa001	chr1	99545852	99545852	99808810	427
22018LRa001	chr1	99863268	99863268	99877978	2
22018LRa001	chr1	99893913	99893913	99999592	14
22018LRa001	chr1	100020947	100020947	100073115	10
22018LRa001	chr1	100101542	100101542	100143430	7
22018LRa001	chr1	100152247	100152247	100756582	606
22018LRa001	chr1	100766026	100766026	101429346	751
22018LRa001	chr1	101455850	101455850	101510118	50
22018LRa001	chr1	101542344	101542344	103169030	1822
22018LRa001	chr1	103171184	103171184	103363133	218
22018LRa001	chr1	103387328	103387328	103546440	55
22018LRa001	chr1	103568673	103568673	103611185	28
22018LRa001	chr1	103620869	103634174	103640584	3
22018LRa001	chr1	103657727	103657727	103680876	20
22018LRa001	chr1	103711151	103713146	104033678	278
22018LRa001	chr1	104079229	104079229	104129505	8
22018LRa001	chr1	104137461	104137461	104211902	13
22018LRa001	chr1	104238960	104238960	104281602	34
22018LRa001	chr1	104309673	104309673	104316519	3
22018LRa001	chr1	104343300	104343300	104364887	5
22018LRa001	chr1	104428943	104428943	104428958	2
22018LRa001	chr1	104456807	104456807	104576558	255
22018LRa001	chr1	104577061	104577061	106936540	4051
22018LRa001	chr1	106964752	106964752	107551804	670
22018LRa001	chr1	107560134	107564476	107610780	69
22018LRa001	chr1	107680979	107680979	108590999	1124
22018LRa001	chr1	108621402	108621402	108636311	2
22018LRa001	chr1	108659181	108659181	108691682	6
22018LRa001	chr1	108712186	108712186	109377366	648
22018LRa001	chr1	109451863	109451863	109499958	8
22018LRa001	chr1	109527862	109527862	110233447	688
22018LRa001	chr1	110238802	110238802	110407260	248
22018LRa001	chr1	110409088	110409088	110875927	546
22018LRa001	chr1	110885744	110885744	111182851	180
22018LRa001	chr1	111204894	111204894	111521584	687
22018LRa001	chr1	111521726	111521726	111831038	359
22018LRa001	chr1	111834918	111834918	112335876	677
22018LRa001	chr1	112336997	112336997	112491174	210
22018LRa001	chr1	112492110	112492110	112979052	459
22018LRa001	chr1	112992420	112992420	113152025	132
22018LRa001	chr1	113171478	113171478	113191782	5
22018LRa001	chr1	113213160	113213160	114289329	1155
22018LRa001	chr1	114306071	114306071	114756025	280
22018LRa001	chr1	114776369	114776369	115313589	657
22018LRa001	chr1	115331127	115331127	115570825	215
22018LRa001	chr1	115598434	115598434	116225332	771
22018LRa001	chr1	116246205	116246205	116351190	125
22018LRa001	chr1	116372286	116372286	116573410	82
22018LRa001	chr1	116596149	116596149	116778109	116
22018LRa001	chr1	116800129	116800129	116807110	3
22018LRa001	chr1	116830413	116830413	116915582	20
22018LRa001	chr1	116945646	116945646	116963839	13
22018LRa001	chr1	116967366	116967366	117235169	228
22018LRa001	chr1	117250899	117250899	118690187	1715
22018LRa001	chr1	118697478	118697478	119347890	554
22018LRa001	chr1	119396355	119396355	119905262	519
22018LRa001	chr1	119959613	119959613	119959613	1
22018LRa001	chr1	120028878	120028878	120062942	5
22018LRa001	chr1	120082881	120082881	120167832	52
22018LRa001	chr1	120195787	120195787	120250784	50
22018LRa001	chr1	120277815	120277815	121302704	1219
22018LRa001	chr1	121320846	121320846	121324747	4
22018LRa001	chr1	121347794	121347794	121382244	7
22018LRa001	chr1	121401272	121401272	121555577	51
22018LRa001	chr1	121575863	121575863	121691308	196
22018LRa001	chr1	121692000	121692163	121809030	455
22018LRa001	chr1	121809127	121809127	122024576	433
22018LRa001	chr1	122025126	122025126	122150865	216
22018LRa001	chr1	122151215	122151215	122250198	155
22018LRa001	chr1	122253802	122253802	122401853	344
22018LRa001	chr1	122402273	122402273	122431961	95
22018LRa001	chr1	122437182	122438175	122456217	60
22018LRa001	chr1	122458290	122459872	122741327	487
22018LRa001	chr1	122768051	122770506	122826601	97
22018LRa001	chr1	122837511	122837511	123137568	426
22018LRa001	chr1	123147765	123147765	123151866	3
22018LRa001	chr1	123189838	123189838	123269879	84
22018LRa001	chr1	123292410	123292410	123658741	557
22018LRa001	chr1	123678257	123678257	123691016	53
22018LRa001	chr1	123721958	123721958	123785153	92
22018LRa001	chr1	123785498	123785498	123820064	44
22018LRa001	chr1	123843055	123843118	124170449	535
22018LRa001	chr1	124171985	124172064	124267756	193
22018LRa001	chr1	124287525	124287525	124342226	97
22018LRa001	chr1	124342460	124342524	124345858	9
22018LRa001	chr1	124346640	124346640	124362515	37
22018LRa001	chr1	124395972	124395972	124433481	39
22018LRa001	chr1	124469150	124470725	124631138	245
22018LRa001	chr1	124664407	124664407	124920644	432
22018LRa001	chr1	124938041	124938041	125271034	591
22018LRa001	chr1	125271195	125271195	125335131	125
22018LRa001	chr1	125335518	125335518	125608644	479
22018LRa001	chr1	125608867	125608867	125813856	364
22018LRa001	chr1	125835163	125835163	125851174	32
22018LRa001	chr1	125851396	125851396	125969512	159
22018LRa001	chr1	125969596	125969596	126049584	184
22018LRa001	chr1	126049691	126049855	126159585	174
22018LRa001	chr1	126167734	126168443	126447629	547
22018LRa001	chr1	126448616	126448616	126583172	316
22018LRa001	chr1	126583415	126583415	126661527	459
22018LRa001	chr1	126661668	126661668	126965409	410
22018LRa001	chr1	126965684	126965684	127116804	444
22018LRa001	chr1	127139259	127139259	127139473	2
22018LRa001	chr1	127193429	127196039	127237373	80
22018LRa001	chr1	127263709	127263709	127280773	50
22018LRa001	chr1	127283980	127283980	127358851	146
22018LRa001	chr1	127420155	127420155	127511534	213
22018LRa001	chr1	127537434	127540835	127575677	193
22018LRa001	chr1	127613525	127613525	128741452	2884
22018LRa001	chr1	128766504	128766504	129147851	887
22018LRa001	chr1	129165680	129165680	129196817	63
22018LRa001	chr1	129234874	129234874	129293954	133
22018LRa001	chr1	129294123	129294123	129335290	14
22018LRa001	chr1	129386598	129386598	129397141	77
22018LRa001	chr1	129397209	129397209	129494241	203
22018LRa001	chr1	129536923	129536923	129593022	115
22018LRa001	chr1	129606912	129606912	129688407	120
22018LRa001	chr1	129690858	129696104	129736799	67
22018LRa001	chr1	129748802	129748802	129808518	141
22018LRa001	chr1	129815858	129825884	129892746	269
22018LRa001	chr1	129893430	129894682	130071661	614
22018LRa001	chr1	130071913	130071913	130139468	289
22018LRa001	chr1	130139964	130140232	130257163	458
22018LRa001	chr1	130258080	130258080	130258363	6
22018LRa001	chr1	130263039	130263221	130267064	11
22018LRa001	chr1	130283545	130283545	130294148	13
22018LRa001	chr1	130295282	130295282	130414730	428
22018LRa001	chr1	130414858	130415025	130445339	116
22018LRa001	chr1	130448094	130448094	130461733	36
22018LRa001	chr1	130471712	130471712	130484198	24
22018LRa001	chr1	130492177	130492177	130503608	23
22018LRa001	chr1	130515698	130515698	130524181	23
22018LRa001	chr1	130533732	130533732	130601792	242
22018LRa001	chr1	130618042	130618146	130627522	43
22018LRa001	chr1	130628115	130628115	130651162	132
22018LRa001	chr1	130661726	130661746	130672725	24
22018LRa001	chr1	130689434	130690492	130693927	9
22018LRa001	chr1	130695685	130695693	130752137	119
22018LRa001	chr1	130758056	130758056	130758204	2
22018LRa001	chr1	130758697	130758697	130792551	99
22018LRa001	chr1	130808453	130808453	130872477	181
22018LRa001	chr1	130878701	130884178	130898668	51
22018LRa001	chr1	130905127	130905127	130920962	141
22018LRa001	chr1	130933861	130933861	130998033	194
22018LRa001	chr1	131000274	131000274	131018187	43
22018LRa001	chr1	131034643	131034643	131100889	332
22018LRa001	chr1	131103281	131103575	131144082	155
22018LRa001	chr1	131144592	131144592	131145641	2
22018LRa001	chr1	131146677	131152346	131211382	198
22018LRa001	chr1	131216226	131216226	131266670	195
22018LRa001	chr1	131309456	131309456	131359824	223
22018LRa001	chr1	131361209	131361209	131393355	147
22018LRa001	chr1	131394450	131394450	131524029	405
22018LRa001	chr1	131524312	131524312	131540462	78
22018LRa001	chr1	131546008	131546008	131554641	18
22018LRa001	chr1	131577664	131577664	131664225	303
22018LRa001	chr1	131693732	131697008	131732821	105
22018LRa001	chr1	131732904	131732904	131859052	512
22018LRa001	chr1	131860583	131860583	131877875	111
22018LRa001	chr1	131879105	131879105	131888656	38
22018LRa001	chr1	131894163	131894163	132018431	558
22018LRa001	chr1	132028942	132028942	132096690	382
22018LRa001	chr1	132109987	132110685	132113458	8
22018LRa001	chr1	132113715	132113715	132225189	518
22018LRa001	chr1	132225209	132225209	132259639	147
22018LRa001	chr1	132260015	132260015	132288809	60
22018LRa001	chr1	132290334	132290492	132301018	56
22018LRa001	chr1	132322024	132323627	132356016	108
22018LRa001	chr1	132356568	132356818	132410038	159
22018LRa001	chr1	132410669	132413784	132491405	287
22018LRa001	chr1	132492330	132492330	132527690	67
22018LRa001	chr1	132527899	132527899	132644470	452
22018LRa001	chr1	132649520	132649520	132662808	84
22018LRa001	chr1	132663800	132663800	132676166	34
22018LRa001	chr1	132678993	132678993	132684316	22
22018LRa001	chr1	132685466	132685466	132693308	44
22018LRa001	chr1	132703711	132703711	132841109	480
22018LRa001	chr1	132861356	132861356	132882082	83
22018LRa001	chr1	132895193	132895272	132904022	42
22018LRa001	chr1	132904175	132904175	132916353	52
22018LRa001	chr1	132919469	132919840	132958724	153
22018LRa001	chr1	132958903	132958903	133017334	227
22018LRa001	chr1	133030316	133030539	133035553	7
22018LRa001	chr1	133036363	133036761	133042264	15
22018LRa001	chr1	133080232	133084439	133125718	150
22018LRa001	chr1	133126293	133126293	133132955	30
22018LRa001	chr1	133133453	133133453	133142762	39
22018LRa001	chr1	133143329	133143329	133148650	20
22018LRa001	chr1	133153250	133153250	133161683	31
22018LRa001	chr1	133181842	133181842	133186527	4
22018LRa001	chr1	133193295	133193295	133267677	260
22018LRa001	chr1	133269817	133269817	133319566	153
22018LRa001	chr1	133325717	133325717	133428166	379
22018LRa001	chr1	133432286	133432286	133448177	31
22018LRa001	chr1	133454237	133454237	133465584	43
22018LRa001	chr1	133470800	133470800	133482616	59
22018LRa001	chr1	133483279	133483279	133485948	14
22018LRa001	chr1	133502619	133502619	133503627	2
22018LRa001	chr1	133504916	133504916	133511529	19
22018LRa001	chr1	133512007	133512184	133520451	51
22018LRa001	chr1	133520561	133520579	133534897	71
22018LRa001	chr1	133547333	133547719	133686001	443
22018LRa001	chr1	133686360	133686395	133695285	39
22018LRa001	chr1	133696523	133696523	133806769	374
22018LRa001	chr1	133825957	133825957	133840953	38
22018LRa001	chr1	133855583	133855583	134003170	656
22018LRa001	chr1	134003370	134003370	134028336	94
22018LRa001	chr1	134057697	134057697	134074614	34
22018LRa001	chr1	134079284	134079284	134112121	92
22018LRa001	chr1	134113446	134113446	134148151	189
22018LRa001	chr1	134158706	134160282	134195665	192
22018LRa001	chr1	134213030	134214353	134263409	150
22018LRa001	chr1	134340258	134340258	134360483	110
22018LRa001	chr1	134365088	134365088	134494829	584
22018LRa001	chr1	134506551	134506551	134529324	139
22018LRa001	chr1	134529705	134529705	134547512	87
22018LRa001	chr1	134551807	134551807	134561088	33
22018LRa001	chr1	134582193	134582193	134597192	72
