#sample	chromosome	phase_set	from	to	variants
22018LRa003	chr1	32232995	32232995	32233636	2
22018LRa003	chr1	32265600	32265600	32280040	5
22018LRa003	chr1	32347685	32347685	32368454	4
22018LRa003	chr1	32405043	32405043	32468641	84
22018LRa003	chr1	32509972	32509972	32643380	23
22018LRa003	chr1	32660953	32660953	32724762	11
22018LRa003	chr1	32750948	32750948	32804602	12
22018LRa003	chr1	32819967	32819967	32883259	13
22018LRa003	chr1	32908088	32908088	32909801	2
22018LRa003	chr1	32943072	32943072	33020659	9
22018LRa003	chr1	33058528	33058528	33099912	6
22018LRa003	chr1	33124485	33124485	33134514	3
22018LRa003	chr1	33157909	33157909	33208571	11
22018LRa003	chr1	33229113	33229113	33238380	4
22018LRa003	chr1	33287127	33287127	33959602	615
22018LRa003	chr1	33982854	33982854	34071466	108
22018LRa003	chr1	34150079	34150079	34497668	428
22018LRa003	chr1	34522675	34522675	34921744	473
22018LRa003	chr1	35000430	35000430	35039256	5
22018LRa003	chr1	35088460	35088460	35091414	2
22018LRa003	chr1	35219287	35219287	35220392	2
22018LRa003	chr1	35258953	35258953	35274617	3
22018LRa003	chr1	35394057	35394057	35412089	2
22018LRa003	chr1	35504398	35504398	35512147	3
22018LRa003	chr1	35544064	35544064	35553417	3
22018LRa003	chr1	35644082	35644082	35670397	3
22018LRa003	chr1	35853119	35853119	35904656	8
22018LRa003	chr1	35938821	35938821	36257002	147
22018LRa003	chr1	36282241	36282241	36555613	215
22018LRa003	chr1	36582201	36582201	36855445	285
22018LRa003	chr1	36919121	36919121	36973653	55
22018LRa003	chr1	37007247	37013184	37022736	11
22018LRa003	chr1	37038350	37038350	37049506	7
22018LRa003	chr1	37057028	37057028	37230480	137
22018LRa003	chr1	37251618	37251618	37278760	5
22018LRa003	chr1	37293468	37293468	37446788	132
22018LRa003	chr1	37473572	37473572	37512170	11
22018LRa003	chr1	37552935	37552935	37577636	3
22018LRa003	chr1	37605131	37605131	37726526	95
22018LRa003	chr1	37735699	37735699	37962894	159
22018LRa003	chr1	37977547	37977547	38301759	253
22018LRa003	chr1	38341216	38341216	38409996	43
22018LRa003	chr1	38422886	38422886	38485459	54
22018LRa003	chr1	38563828	38563828	39286474	686
22018LRa003	chr1	39290761	39290761	39342553	25
22018LRa003	chr1	39349672	39349672	40208981	688
22018LRa003	chr1	40227981	40227981	40295731	17
22018LRa003	chr1	40296326	40296326	40345173	78
22018LRa003	chr1	40368578	40368578	40773456	370
22018LRa003	chr1	40799439	40799439	40831156	16
22018LRa003	chr1	40854294	40854294	41104036	293
22018LRa003	chr1	41107769	41107769	41112526	8
22018LRa003	chr1	41116291	41116291	41672139	691
22018LRa003	chr1	41699147	41699147	41711020	2
22018LRa003	chr1	41736838	41736838	41744721	2
22018LRa003	chr1	41789823	41789823	42404737	617
22018LRa003	chr1	42416445	42416445	43885450	1278
22018LRa003	chr1	43900578	43900578	43918242	7
22018LRa003	chr1	43979118	43979118	44392641	290
22018LRa003	chr1	44412837	44412837	44413549	4
22018LRa003	chr1	44443159	44443159	44474841	3
22018LRa003	chr1	44500051	44500051	44503293	5
22018LRa003	chr1	44529227	44529227	44819985	254
22018LRa003	chr1	45173747	45173747	45178695	2
22018LRa003	chr1	45332553	45332553	45343345	3
22018LRa003	chr1	45421219	45421219	46146686	434
22018LRa003	chr1	46242249	46242249	46254233	4
22018LRa003	chr1	46286815	46286815	46312592	4
22018LRa003	chr1	46353838	46353838	46355777	2
22018LRa003	chr1	46428479	46428479	46432888	2
22018LRa003	chr1	46464378	46464378	46502117	15
22018LRa003	chr1	46535291	46535291	46540379	4
22018LRa003	chr1	46616540	46616540	46886857	180
22018LRa003	chr1	46918247	46918247	46927321	4
22018LRa003	chr1	46949069	46949069	47020081	66
22018LRa003	chr1	47126812	47126812	47185822	92
22018LRa003	chr1	47226777	47226777	47245251	4
22018LRa003	chr1	47277480	47277480	47288158	3
22018LRa003	chr1	47368246	47368246	47385074	2
22018LRa003	chr1	47407710	47407710	47408422	2
22018LRa003	chr1	47445039	47445039	47671666	251
22018LRa003	chr1	47676381	47676381	48022381	302
22018LRa003	chr1	48046593	48046593	48762579	626
22018LRa003	chr1	48830783	48830783	48843815	2
22018LRa003	chr1	48964233	48964233	48976743	3
22018LRa003	chr1	49009832	49009832	49010977	3
22018LRa003	chr1	49053667	49053667	49058761	2
22018LRa003	chr1	49094023	49094023	49097703	3
22018LRa003	chr1	49121254	49121254	49151285	3
22018LRa003	chr1	49266431	49266431	49278963	2
22018LRa003	chr1	49346392	49346392	49384622	7
22018LRa003	chr1	49541365	49541365	49636729	12
22018LRa003	chr1	49704188	49704188	49706381	2
22018LRa003	chr1	49784931	49784931	49808494	2
22018LRa003	chr1	49874844	49874844	49878988	3
22018LRa003	chr1	49937919	49937919	49951753	2
22018LRa003	chr1	50058281	50058281	50067414	3
22018LRa003	chr1	50126929	50126929	50233188	25
22018LRa003	chr1	50261244	50261244	50807685	357
22018LRa003	chr1	50819789	50819789	50952800	38
22018LRa003	chr1	50971575	50971575	51023640	42
22018LRa003	chr1	51090040	51090040	51099319	3
22018LRa003	chr1	51123983	51123983	51133016	3
22018LRa003	chr1	51168437	51168437	51174641	3
22018LRa003	chr1	51198114	51198114	51205104	2
22018LRa003	chr1	51264287	51264287	51332365	8
22018LRa003	chr1	51357391	51357391	51415698	13
22018LRa003	chr1	51429462	51429462	51453341	5
22018LRa003	chr1	51495180	51495180	51496533	2
22018LRa003	chr1	51521804	51521804	51604942	33
22018LRa003	chr1	51637544	51637544	51644230	2
22018LRa003	chr1	51699548	51699548	51724347	5
22018LRa003	chr1	51754654	51754654	51972739	139
22018LRa003	chr1	52131706	52131706	52168983	6
22018LRa003	chr1	52224510	52224510	52275853	13
22018LRa003	chr1	52301370	52301370	52301377	2
22018LRa003	chr1	52319488	52319488	52336368	2
22018LRa003	chr1	52382214	52382214	52407190	4
22018LRa003	chr1	52444681	52444681	52493119	6
22018LRa003	chr1	52525966	52525966	52563139	11
22018LRa003	chr1	52623656	52623656	52991533	407
22018LRa003	chr1	52997371	52997371	53405159	622
22018LRa003	chr1	53493124	53493124	53550680	29
22018LRa003	chr1	53552810	53552810	53731468	181
22018LRa003	chr1	53778953	53778953	53781598	2
22018LRa003	chr1	53834757	53834757	53954057	101
22018LRa003	chr1	53980586	53980586	54725971	772
22018LRa003	chr1	54735765	54735765	54745287	2
22018LRa003	chr1	54746300	54746300	54957430	372
22018LRa003	chr1	54978267	54978267	55662752	768
22018LRa003	chr1	55663332	55663367	55665666	8
22018LRa003	chr1	55666307	55666307	56359973	808
22018LRa003	chr1	56391317	56391317	56717475	420
22018LRa003	chr1	56721687	56721687	56772346	62
22018LRa003	chr1	56793623	56793623	56839014	37
22018LRa003	chr1	56858090	56858090	56962708	39
22018LRa003	chr1	57017832	57017832	57119997	75
22018LRa003	chr1	57148657	57148657	58023152	1145
22018LRa003	chr1	58048279	58048279	58118507	58
22018LRa003	chr1	58145256	58145256	58407216	331
22018LRa003	chr1	58428977	58428977	58755253	660
22018LRa003	chr1	58755975	58755975	59232245	392
22018LRa003	chr1	59258272	59258272	59438508	208
22018LRa003	chr1	59455544	59455544	59785879	247
22018LRa003	chr1	59806691	59806691	60045086	98
22018LRa003	chr1	60071388	60071388	60085853	4
22018LRa003	chr1	60101765	60101765	60803962	634
22018LRa003	chr1	60828359	60828359	61055299	167
22018LRa003	chr1	61080016	61080016	61116874	5
22018LRa003	chr1	61149040	61149040	61175016	3
22018LRa003	chr1	61202610	61202610	61614518	443
22018LRa003	chr1	61618789	61619441	61788993	204
22018LRa003	chr1	61810509	61810509	62339048	907
22018LRa003	chr1	62363405	62363405	62390297	16
22018LRa003	chr1	62412687	62412687	62953419	561
22018LRa003	chr1	62957239	62957239	62999912	48
22018LRa003	chr1	63025145	63025145	64657172	2134
22018LRa003	chr1	64672255	64672255	64722815	49
22018LRa003	chr1	64746160	64746160	65102994	300
22018LRa003	chr1	65105629	65105629	65549575	573
22018LRa003	chr1	65588957	65588957	65618814	39
22018LRa003	chr1	65646574	65646574	65671352	4
22018LRa003	chr1	65705402	65705402	65778587	61
22018LRa003	chr1	65814708	65814708	66308667	630
22018LRa003	chr1	66312592	66312592	66687148	516
22018LRa003	chr1	66742939	66742939	66845190	92
22018LRa003	chr1	66895603	66895603	67303323	525
22018LRa003	chr1	67370629	67370629	67384667	4
22018LRa003	chr1	67403929	67403929	67407663	3
22018LRa003	chr1	67432194	67432194	67435459	3
22018LRa003	chr1	67452231	67452231	67645112	255
22018LRa003	chr1	67668445	67668445	67671977	3
22018LRa003	chr1	67699974	67699974	67735757	3
22018LRa003	chr1	67777714	67777714	68199340	432
22018LRa003	chr1	68240189	68240189	68628684	396
22018LRa003	chr1	68649196	68649196	68755623	50
22018LRa003	chr1	68826703	68826703	68865798	4
22018LRa003	chr1	68883105	68883105	68899506	2
22018LRa003	chr1	68907482	68907482	68920083	2
22018LRa003	chr1	68963686	68963686	69222399	156
22018LRa003	chr1	69263851	69263851	69603570	354
22018LRa003	chr1	69606758	69606758	70227242	572
22018LRa003	chr1	70245553	70245553	70478837	203
22018LRa003	chr1	70505069	70505069	70505069	1
22018LRa003	chr1	70520864	70520864	70659413	208
22018LRa003	chr1	70678390	70678390	71513773	723
22018LRa003	chr1	71534238	71534238	72338691	709
22018LRa003	chr1	72341271	72341271	72706931	376
22018LRa003	chr1	72708188	72708188	73629882	1458
22018LRa003	chr1	73631814	73632950	73720481	95
22018LRa003	chr1	73735242	73735242	74400501	520
22018LRa003	chr1	74512021	74512021	75155430	541
22018LRa003	chr1	75180717	75180717	75184331	3
22018LRa003	chr1	75216353	75216353	75228563	2
22018LRa003	chr1	75229695	75229695	76337408	1520
22018LRa003	chr1	76408830	76408830	76786688	372
22018LRa003	chr1	76787322	76787322	76911835	73
22018LRa003	chr1	76954337	76954337	77486614	554
22018LRa003	chr1	77505520	77505520	78354819	793
22018LRa003	chr1	78374241	78374241	79170993	944
22018LRa003	chr1	79206079	79206079	79213662	2
22018LRa003	chr1	79238184	79238184	79259145	2
22018LRa003	chr1	79340453	79340453	79391464	5
22018LRa003	chr1	79465042	79465042	79485000	2
22018LRa003	chr1	79497242	79497242	79508737	2
22018LRa003	chr1	79534084	79534084	79538888	4
22018LRa003	chr1	79623293	79623293	80455236	1181
22018LRa003	chr1	80483755	80483755	80596802	118
22018LRa003	chr1	80620314	80620314	80709495	34
22018LRa003	chr1	80711705	80711705	80856570	112
22018LRa003	chr1	80876073	80876073	80902027	25
22018LRa003	chr1	80922653	80922653	80938949	3
22018LRa003	chr1	80974159	80974159	81303144	491
22018LRa003	chr1	81322115	81322115	81463749	158
22018LRa003	chr1	81483394	81483394	81543739	41
22018LRa003	chr1	81583562	81583562	81749395	228
22018LRa003	chr1	81767072	81767072	82115020	334
22018LRa003	chr1	82145516	82145516	82160471	3
22018LRa003	chr1	82221751	82221751	82225046	8
22018LRa003	chr1	82242898	82242898	82256026	24
22018LRa003	chr1	82295964	82295964	82372024	36
22018LRa003	chr1	82378174	82378174	82459935	63
22018LRa003	chr1	82463031	82464351	82569296	154
22018LRa003	chr1	82569679	82569679	83601542	1518
22018LRa003	chr1	83605933	83605933	83636442	8
22018LRa003	chr1	83655717	83655717	84310371	692
22018LRa003	chr1	84342482	84342482	84347535	3
22018LRa003	chr1	84370016	84370016	84647546	371
22018LRa003	chr1	84651178	84651178	84718365	54
22018LRa003	chr1	84745096	84745096	84957612	277
22018LRa003	chr1	85074108	85074108	85640609	645
22018LRa003	chr1	85666738	85666738	85667961	2
22018LRa003	chr1	85708711	85708711	85708728	2
22018LRa003	chr1	85747789	85747789	85802283	9
22018LRa003	chr1	85847019	85847019	86147420	445
22018LRa003	chr1	86148046	86148046	86537611	448
22018LRa003	chr1	86579833	86579833	87172698	690
22018LRa003	chr1	87192485	87192485	87660853	388
22018LRa003	chr1	87687986	87687986	87718172	5
22018LRa003	chr1	87740404	87740404	88057716	225
22018LRa003	chr1	88096396	88098434	88109936	3
22018LRa003	chr1	88137444	88137444	88157048	3
22018LRa003	chr1	88176944	88176944	89013185	671
22018LRa003	chr1	89033876	89033876	89750282	862
22018LRa003	chr1	89752594	89752594	89857016	123
22018LRa003	chr1	89908066	89908066	89925934	3
22018LRa003	chr1	89949114	89949114	89949922	2
22018LRa003	chr1	89972984	89972984	90250315	225
22018LRa003	chr1	90273733	90273733	90326348	42
22018LRa003	chr1	90334694	90340143	90546663	197
22018LRa003	chr1	90570174	90570174	90779552	203
22018LRa003	chr1	90826107	90826107	90826107	1
22018LRa003	chr1	90885788	90885788	90891994	2
22018LRa003	chr1	90892007	90903339	90903339	1
22018LRa003	chr1	91020694	91020694	91033531	5
22018LRa003	chr1	91056589	91056589	91058651	2
22018LRa003	chr1	91089023	91089023	92025162	1384
22018LRa003	chr1	92025721	92025721	92811692	578
22018LRa003	chr1	92846835	92846835	92846835	1
22018LRa003	chr1	92859077	92859077	92870075	2
22018LRa003	chr1	92917397	92917397	92933780	2
22018LRa003	chr1	93003425	93003425	93037893	26
22018LRa003	chr1	93071632	93071632	93649743	459
22018LRa003	chr1	93958421	93958421	93967874	2
22018LRa003	chr1	94039174	94039174	94072455	23
22018LRa003	chr1	94115563	94115563	94614680	424
22018LRa003	chr1	94646141	94646141	95504127	1185
22018LRa003	chr1	95528138	95528138	95592245	48
22018LRa003	chr1	95615228	95615228	96270990	637
22018LRa003	chr1	96361868	96361868	96637531	300
22018LRa003	chr1	96638176	96638176	97008151	421
22018LRa003	chr1	97024618	97024618	97034043	4
22018LRa003	chr1	97046171	97046171	97078403	7
22018LRa003	chr1	97107030	97107030	97677648	611
22018LRa003	chr1	97752720	97752720	98331356	496
22018LRa003	chr1	98350742	98350742	98477241	135
22018LRa003	chr1	98495772	98495772	98575312	124
22018LRa003	chr1	98577229	98577229	98987731	476
22018LRa003	chr1	99011737	99011737	99145340	16
22018LRa003	chr1	99241650	99241650	99354292	94
22018LRa003	chr1	99381123	99381123	99455328	10
22018LRa003	chr1	99481550	99481550	99681835	230
22018LRa003	chr1	99723015	99723015	99741267	2
22018LRa003	chr1	99898615	99898615	99958593	5
22018LRa003	chr1	100029399	100029399	100036245	2
22018LRa003	chr1	100113381	100113381	100151477	4
22018LRa003	chr1	100172834	100172834	100189353	2
22018LRa003	chr1	100213115	100213115	100217431	2
22018LRa003	chr1	100260734	100260734	100267299	2
22018LRa003	chr1	100295475	100295475	100348917	17
22018LRa003	chr1	100399598	100399598	100471577	9
22018LRa003	chr1	100566133	100566133	100651636	11
22018LRa003	chr1	100682733	100682733	100705281	5
22018LRa003	chr1	100728343	100728343	100775337	23
22018LRa003	chr1	100797739	100797739	100904172	132
22018LRa003	chr1	100940720	100940720	100973849	11
22018LRa003	chr1	101007003	101007003	101477406	390
22018LRa003	chr1	101495077	101495077	101548464	60
22018LRa003	chr1	101567812	101567812	101574894	21
22018LRa003	chr1	101656693	101656693	101666046	2
22018LRa003	chr1	101684006	101684006	101750296	32
22018LRa003	chr1	101784173	101788210	103292146	1699
22018LRa003	chr1	103309225	103309225	103587597	250
22018LRa003	chr1	103620513	103620513	103660486	19
22018LRa003	chr1	103690857	103690857	103691484	2
22018LRa003	chr1	103717852	103717852	103978375	294
22018LRa003	chr1	104049197	104049197	104063028	3
22018LRa003	chr1	104083845	104083845	104113684	5
22018LRa003	chr1	104145956	104145956	104780517	855
22018LRa003	chr1	104813003	104813003	104884538	72
22018LRa003	chr1	104966304	104966304	105035291	8
22018LRa003	chr1	105066788	105066788	105092023	7
22018LRa003	chr1	105096744	105096744	105478024	620
22018LRa003	chr1	105498964	105498964	105500649	2
22018LRa003	chr1	105544635	105544635	105933329	486
22018LRa003	chr1	105959229	105959229	105973475	3
22018LRa003	chr1	106091714	106091714	106133958	49
22018LRa003	chr1	106160680	106160680	106210684	7
22018LRa003	chr1	106227476	106227476	106273855	53
22018LRa003	chr1	106287994	106287994	106393271	182
22018LRa003	chr1	106410546	106410546	106413152	3
22018LRa003	chr1	106431012	106431012	107205255	899
22018LRa003	chr1	107225742	107225742	107922824	625
22018LRa003	chr1	107959271	107959271	108122896	254
22018LRa003	chr1	108142209	108142209	108520014	457
22018LRa003	chr1	108520779	108520779	108565773	32
22018LRa003	chr1	108591217	108591217	108887963	284
22018LRa003	chr1	108915303	108915303	108926202	5
22018LRa003	chr1	108949605	108949605	108963407	7
22018LRa003	chr1	108985087	108985087	109084824	38
22018LRa003	chr1	109103684	109103684	109144557	7
22018LRa003	chr1	109199830	109199830	109296296	88
22018LRa003	chr1	109344569	109344569	109381055	5
22018LRa003	chr1	109420696	109420696	109431933	5
22018LRa003	chr1	109460223	109460223	109684419	159
22018LRa003	chr1	109693884	109693884	109806699	139
22018LRa003	chr1	109833399	109833399	110000402	125
22018LRa003	chr1	110024211	110024211	110091495	53
22018LRa003	chr1	110110373	110110373	110228241	126
22018LRa003	chr1	110263529	110263529	110511777	275
22018LRa003	chr1	110511916	110511916	110659285	134
22018LRa003	chr1	110679972	110679972	111626402	1221
22018LRa003	chr1	111631805	111631805	111655576	11
22018LRa003	chr1	111665246	111665246	112080072	409
22018LRa003	chr1	112084612	112084612	112138880	93
22018LRa003	chr1	112145400	112145400	112332402	269
22018LRa003	chr1	112364341	112364341	112705091	330
22018LRa003	chr1	112733534	112733534	112858142	144
22018LRa003	chr1	112875240	112875240	113035635	126
22018LRa003	chr1	113048371	113048371	113354148	191
22018LRa003	chr1	113379559	113379559	113387167	4
22018LRa003	chr1	113416242	113416242	113454708	7
22018LRa003	chr1	113472223	113472223	113513645	9
22018LRa003	chr1	113535317	113535317	113614401	27
22018LRa003	chr1	113627616	113627616	113897636	117
22018LRa003	chr1	113915147	113915147	114042968	68
22018LRa003	chr1	114058281	114058281	114278964	292
22018LRa003	chr1	114304782	114304782	114305138	2
22018LRa003	chr1	114336161	114336161	114371321	32
22018LRa003	chr1	114400726	114400726	114450340	10
22018LRa003	chr1	114479652	114479652	114487697	2
22018LRa003	chr1	114503043	114503043	114516606	3
22018LRa003	chr1	114519897	114519897	114576001	35
22018LRa003	chr1	114576247	114576247	114787449	112
22018LRa003	chr1	114789965	114789965	115134378	373
22018LRa003	chr1	115211685	115211685	115212272	2
22018LRa003	chr1	115256927	115256927	116187471	1253
22018LRa003	chr1	116213962	116213962	116437750	134
22018LRa003	chr1	116460014	116460014	116518655	33
22018LRa003	chr1	116540774	116540774	116541336	2
22018LRa003	chr1	116572755	116572755	116757754	96
22018LRa003	chr1	116782164	116782164	116844054	28
22018LRa003	chr1	116868761	116868761	117103122	183
22018LRa003	chr1	117121833	117121833	117140921	4
22018LRa003	chr1	117169415	117169415	117209135	11
22018LRa003	chr1	117254690	117254690	117881475	654
22018LRa003	chr1	117931602	117931602	117976636	15
22018LRa003	chr1	117979922	117979922	118038509	10
22018LRa003	chr1	118056920	118056920	118108925	13
22018LRa003	chr1	118132273	118132273	118319054	137
22018LRa003	chr1	118362219	118362219	118387445	7
22018LRa003	chr1	118396443	118396443	118411312	3
22018LRa003	chr1	118456170	118456170	118650794	304
22018LRa003	chr1	118653737	118653737	119291840	649
22018LRa003	chr1	119317399	119317399	119892003	652
22018LRa003	chr1	119965089	119983221	119989777	2
22018LRa003	chr1	120013934	120013934	120015912	2
22018LRa003	chr1	120041073	120041073	120053352	2
22018LRa003	chr1	120080922	120080922	120100697	3
22018LRa003	chr1	120200888	120200888	120235244	52
22018LRa003	chr1	120251897	120251897	120816519	925
22018LRa003	chr1	120836086	120836086	121670789	1393
22018LRa003	chr1	121670973	121671046	121700099	176
22018LRa003	chr1	121701527	121701527	121775488	447
22018LRa003	chr1	121779544	121779544	121791653	11
22018LRa003	chr1	121823783	121823783	121850429	237
22018LRa003	chr1	121855995	121855995	121894928	131
22018LRa003	chr1	122027621	122027621	122044445	59
22018LRa003	chr1	122237366	122238214	122329380	297
22018LRa003	chr1	122335362	122335362	122336513	2
22018LRa003	chr1	122340733	122340733	122402615	308
22018LRa003	chr1	122423474	122423474	122425345	2
22018LRa003	chr1	122428867	122428867	122435639	36
22018LRa003	chr1	122435684	122436270	122445700	57
22018LRa003	chr1	122503558	122503558	122575607	245
22018LRa003	chr1	122576079	122576079	123292073	1781
22018LRa003	chr1	123292810	123292810	123359571	182
22018LRa003	chr1	123360064	123360065	123869121	1244
22018LRa003	chr1	123871043	123871043	123908298	93
22018LRa003	chr1	123908320	123908320	124124466	534
22018LRa003	chr1	124125692	124126431	124171387	133
22018LRa003	chr1	124171697	124171697	124331090	418
22018LRa003	chr1	124332510	124332510	124385582	141
22018LRa003	chr1	124386004	124386302	124782529	1021
22018LRa003	chr1	124783455	124783455	124785139	19
22018LRa003	chr1	124788647	124788647	124886660	408
