#sample	chromosome	phase_set	from	to	variants
22018LRa002	chr1	9284432	9284432	9289582	2
22018LRa002	chr1	9306649	9306649	9319935	4
22018LRa002	chr1	9338364	9338364	9475465	54
22018LRa002	chr1	9496799	9496799	9509248	4
22018LRa002	chr1	9535696	9535696	9545081	2
22018LRa002	chr1	9620349	9620349	9673495	5
22018LRa002	chr1	9710015	9710015	9738053	12
22018LRa002	chr1	9939901	9939901	9940615	2
22018LRa002	chr1	9967728	9967728	9985070	4
22018LRa002	chr1	10127373	10127373	10245967	83
22018LRa002	chr1	10275045	10275045	10275045	1
22018LRa002	chr1	10289022	10289022	10542003	272
22018LRa002	chr1	10637755	10637755	10651582	4
22018LRa002	chr1	10693587	10693587	10705853	5
22018LRa002	chr1	10777732	10777732	10831172	6
22018LRa002	chr1	10864905	10864905	11141095	389
22018LRa002	chr1	11156354	11156354	11158416	2
22018LRa002	chr1	11187763	11187763	11258960	67
22018LRa002	chr1	11306624	11306624	11616714	344
22018LRa002	chr1	11631496	11631496	11680774	27
22018LRa002	chr1	11726173	11726173	11765933	66
22018LRa002	chr1	11787367	11787367	11799963	3
22018LRa002	chr1	11819421	11819421	11863437	5
22018LRa002	chr1	11902786	11902786	11921091	2
22018LRa002	chr1	11995259	11995259	12000954	2
22018LRa002	chr1	12074079	12074079	12134041	123
22018LRa002	chr1	12169943	12169943	12181740	5
22018LRa002	chr1	12228336	12228336	12262747	24
22018LRa002	chr1	12281569	12281569	12292572	2
22018LRa002	chr1	12313237	12313237	12469540	211
22018LRa002	chr1	12489430	12489430	12656990	453
22018LRa002	chr1	12684005	12687146	12902524	258
22018LRa002	chr1	12923677	12923677	12965574	43
22018LRa002	chr1	12984159	12984159	12988668	3
22018LRa002	chr1	13012344	13012344	13072248	75
22018LRa002	chr1	13089382	13089382	13107521	2
22018LRa002	chr1	13128472	13128472	13157064	3
22018LRa002	chr1	13177292	13177292	13184469	2
22018LRa002	chr1	13207583	13207583	13212466	2
22018LRa002	chr1	13225036	13225036	13257377	9
22018LRa002	chr1	13705266	13705266	13807328	115
22018LRa002	chr1	13827721	13827721	13889889	76
22018LRa002	chr1	13909110	13909110	14163796	271
22018LRa002	chr1	14207142	14207142	14243220	53
22018LRa002	chr1	14269823	14269823	14327312	94
22018LRa002	chr1	14349347	14349347	14377497	20
22018LRa002	chr1	14418616	14418616	14515345	119
22018LRa002	chr1	14541002	14541002	14583990	24
22018LRa002	chr1	14624782	14624782	14697544	172
22018LRa002	chr1	14721678	14721678	14737904	16
22018LRa002	chr1	14765984	14765984	14929897	187
22018LRa002	chr1	14953585	14953585	14997467	4
22018LRa002	chr1	15125972	15125972	15133822	3
22018LRa002	chr1	15158931	15158931	15190959	7
22018LRa002	chr1	15210737	15210737	15215814	3
22018LRa002	chr1	15244223	15244223	15505941	370
22018LRa002	chr1	15606225	15606225	15700872	103
22018LRa002	chr1	15724207	15724207	15753449	7
22018LRa002	chr1	15768316	15768316	15772915	2
22018LRa002	chr1	15791443	15791443	15999747	190
22018LRa002	chr1	16013997	16013997	16077382	162
22018LRa002	chr1	16123782	16123782	16589430	853
22018LRa002	chr1	16590830	16597317	16609614	2
22018LRa002	chr1	16640163	16640163	16775041	401
22018LRa002	chr1	16795118	16795118	17057755	498
22018LRa002	chr1	17073785	17073785	17330770	362
22018LRa002	chr1	17388449	17388449	17765767	476
22018LRa002	chr1	17810590	17810590	17879915	104
22018LRa002	chr1	17917970	17917970	18020924	178
22018LRa002	chr1	18045593	18045593	18093650	9
22018LRa002	chr1	18127616	18127616	18272823	219
22018LRa002	chr1	18299847	18299847	18360088	73
22018LRa002	chr1	18383094	18383094	18406229	4
22018LRa002	chr1	18500176	18500176	19170379	762
22018LRa002	chr1	19219148	19219148	19253716	7
22018LRa002	chr1	19275121	19275121	19315465	22
22018LRa002	chr1	19336924	19336924	19348509	3
22018LRa002	chr1	19370392	19370392	19396572	3
22018LRa002	chr1	19414419	19414419	19452008	7
22018LRa002	chr1	19471552	19471552	19607325	99
22018LRa002	chr1	19628093	19628093	19840972	258
22018LRa002	chr1	19882108	19882108	19897360	3
22018LRa002	chr1	19931541	19931541	19998735	48
22018LRa002	chr1	20019330	20019330	20102936	77
22018LRa002	chr1	20132513	20132513	20155373	3
22018LRa002	chr1	20180530	20180530	20401717	178
22018LRa002	chr1	20422717	20422717	22047013	1976
22018LRa002	chr1	22084734	22084734	22155509	43
22018LRa002	chr1	22172421	22172421	22197167	5
22018LRa002	chr1	22223575	22223575	22253940	38
22018LRa002	chr1	22289488	22289488	22318377	5
22018LRa002	chr1	22347243	22347243	22529797	227
22018LRa002	chr1	22548676	22548676	22584271	17
22018LRa002	chr1	22627507	22627507	22683211	48
22018LRa002	chr1	22701730	22701730	22964399	260
22018LRa002	chr1	22983515	22983515	23002343	4
22018LRa002	chr1	23042520	23042520	23051202	3
22018LRa002	chr1	23077449	23077449	23501658	410
22018LRa002	chr1	23542018	23542018	23605918	29
22018LRa002	chr1	23702129	23702129	23716125	5
22018LRa002	chr1	23735411	23735411	23993275	440
22018LRa002	chr1	24006918	24006918	24498815	530
22018LRa002	chr1	24525225	24525225	24577546	12
22018LRa002	chr1	24596368	24596368	24611433	3
22018LRa002	chr1	24692299	24692299	24724485	8
22018LRa002	chr1	24743854	24743854	25049272	354
22018LRa002	chr1	25071433	25071433	25104266	28
22018LRa002	chr1	25165549	25165549	25377685	408
22018LRa002	chr1	25395338	25395338	25401003	6
22018LRa002	chr1	25419719	25419719	25421377	2
22018LRa002	chr1	25443032	25443032	25449797	2
22018LRa002	chr1	25481859	25481859	25495275	4
22018LRa002	chr1	25517084	25517084	25814948	211
22018LRa002	chr1	25845889	25845889	25854818	2
22018LRa002	chr1	25883394	25883394	25951071	12
22018LRa002	chr1	25985379	25985379	26452610	512
22018LRa002	chr1	26483397	26483397	26850678	331
22018LRa002	chr1	26869066	26869066	27057389	183
22018LRa002	chr1	27078938	27078938	27090632	2
22018LRa002	chr1	27141942	27141942	27151088	4
22018LRa002	chr1	27189968	27189968	27276398	21
22018LRa002	chr1	27295497	27295497	27302786	4
22018LRa002	chr1	27320608	27320608	27322127	2
22018LRa002	chr1	27360018	27360018	27369186	4
22018LRa002	chr1	27391274	27391274	27406870	3
22018LRa002	chr1	27444296	27444296	27475689	6
22018LRa002	chr1	27546259	27546259	27554871	2
22018LRa002	chr1	27617618	27617618	27633632	2
22018LRa002	chr1	27668359	27668359	27674981	3
22018LRa002	chr1	27701584	27701584	27705698	2
22018LRa002	chr1	27776803	27776803	27819474	4
22018LRa002	chr1	27919064	27919064	27926807	2
22018LRa002	chr1	27951354	27951354	27953760	2
22018LRa002	chr1	27989360	27989360	27993496	2
22018LRa002	chr1	28024954	28024954	28408203	657
22018LRa002	chr1	28423757	28423757	28478086	11
22018LRa002	chr1	28490801	28490801	28724521	210
22018LRa002	chr1	28743019	28743019	28851053	82
22018LRa002	chr1	28878605	28878605	28896161	3
22018LRa002	chr1	28920383	28920383	28927394	3
22018LRa002	chr1	28941435	28941435	29550225	690
22018LRa002	chr1	29570013	29570013	29570194	3
22018LRa002	chr1	29614129	29614129	29614129	1
22018LRa002	chr1	29649807	29649807	29675674	22
22018LRa002	chr1	29695761	29695761	29830184	226
22018LRa002	chr1	29857690	29857690	29977046	149
22018LRa002	chr1	29992634	29992634	30038843	6
22018LRa002	chr1	30103108	30103108	30227878	211
22018LRa002	chr1	30255855	30255855	30702983	620
22018LRa002	chr1	30719474	30719474	30957569	207
22018LRa002	chr1	30972261	30972261	31000229	5
22018LRa002	chr1	31019132	31019132	31419077	696
22018LRa002	chr1	31434624	31434624	31636155	163
22018LRa002	chr1	31648134	31648134	31706793	45
22018LRa002	chr1	31747320	31747320	31779847	4
22018LRa002	chr1	31795441	31795441	31830588	13
22018LRa002	chr1	31913891	31913891	31933812	3
22018LRa002	chr1	32090899	32090899	32091540	2
22018LRa002	chr1	32123497	32123497	32154637	6
22018LRa002	chr1	32205600	32205600	32226369	4
22018LRa002	chr1	32262960	32262960	32341147	14
22018LRa002	chr1	32368767	32368767	32373910	3
22018LRa002	chr1	32426738	32426738	32439334	2
22018LRa002	chr1	32493769	32493769	32500627	2
22018LRa002	chr1	32531389	32531389	32538461	3
22018LRa002	chr1	32570427	32570427	32660979	21
22018LRa002	chr1	32686374	32686374	32704647	3
22018LRa002	chr1	32718056	32718056	32742636	8
22018LRa002	chr1	32760243	32767881	32767881	1
22018LRa002	chr1	32851803	32851803	32961867	16
22018LRa002	chr1	32984362	32984362	33040750	7
22018LRa002	chr1	33062872	33062872	33070120	2
22018LRa002	chr1	33148720	33148720	33609167	343
22018LRa002	chr1	33642178	33642178	33823314	317
22018LRa002	chr1	33848129	33848129	33933305	105
22018LRa002	chr1	34030114	34030114	34225124	160
22018LRa002	chr1	34267548	34267548	34280008	2
22018LRa002	chr1	34315352	34315352	34321606	2
22018LRa002	chr1	34340222	34340222	34340632	2
22018LRa002	chr1	34440244	34440244	34765906	476
22018LRa002	chr1	35083070	35083070	35094547	2
22018LRa002	chr1	35145014	35145014	35170582	3
22018LRa002	chr1	35257115	35257115	35275146	3
22018LRa002	chr1	35290706	35290706	35302650	2
22018LRa002	chr1	35367450	35367450	35375199	3
22018LRa002	chr1	35393247	35393247	35416466	4
22018LRa002	chr1	35507086	35507086	35525193	4
22018LRa002	chr1	35675448	35675448	35686664	3
22018LRa002	chr1	35724652	35724652	35767549	7
22018LRa002	chr1	35848344	35848344	35853017	2
22018LRa002	chr1	35877473	35877473	36055961	132
22018LRa002	chr1	36070633	36070633	36119922	16
22018LRa002	chr1	36145156	36145156	36170648	10
22018LRa002	chr1	36185160	36185160	36196314	6
22018LRa002	chr1	36212901	36212901	36918223	710
22018LRa002	chr1	36947950	36947950	37007355	87
22018LRa002	chr1	37081858	37081858	37094559	3
22018LRa002	chr1	37142138	37142138	37151277	2
22018LRa002	chr1	37174981	37174981	37181542	6
22018LRa002	chr1	37199531	37199531	37311549	101
22018LRa002	chr1	37338326	37338326	37348205	6
22018LRa002	chr1	37531630	37531630	37597187	63
22018LRa002	chr1	37631062	37631062	37634542	2
22018LRa002	chr1	37654749	37654749	38165884	423
22018LRa002	chr1	38217799	38217799	38352680	119
22018LRa002	chr1	38520609	38520609	41318090	2849
22018LRa002	chr1	41341713	41341713	41478042	127
22018LRa002	chr1	41544266	41544266	41569688	3
22018LRa002	chr1	41660396	41660396	41776308	109
22018LRa002	chr1	41912326	41912326	41912746	2
22018LRa002	chr1	41980752	41980752	41998349	16
22018LRa002	chr1	42014833	42014833	42206938	215
22018LRa002	chr1	42228726	42228726	42304584	76
22018LRa002	chr1	42422763	42422763	42432911	2
22018LRa002	chr1	42508681	42508681	42929079	435
22018LRa002	chr1	42943843	42943843	43097849	230
22018LRa002	chr1	43137512	43137512	43138157	2
22018LRa002	chr1	43167607	43167607	43191269	3
22018LRa002	chr1	43232067	43232067	43236395	2
22018LRa002	chr1	43288752	43288752	43303812	3
22018LRa002	chr1	43354376	43354376	43701582	394
22018LRa002	chr1	43720333	43720333	43756245	7
22018LRa002	chr1	43771378	43771378	43789303	5
22018LRa002	chr1	43850198	43850198	43854939	3
22018LRa002	chr1	43880544	43880544	43930066	18
22018LRa002	chr1	43947882	43947882	44263562	318
22018LRa002	chr1	44283763	44283763	44284475	4
22018LRa002	chr1	44306368	44306368	44320071	4
22018LRa002	chr1	44334257	44334257	44351775	3
22018LRa002	chr1	44370931	44370931	44654181	241
22018LRa002	chr1	44663038	44663038	44691214	57
22018LRa002	chr1	44713267	44713267	44725237	2
22018LRa002	chr1	44857739	44857739	44862883	3
22018LRa002	chr1	44878410	44878410	44889734	3
22018LRa002	chr1	45045304	45045304	45050253	2
22018LRa002	chr1	45097330	45097330	45107300	3
22018LRa002	chr1	45204109	45204109	45226371	4
22018LRa002	chr1	45249957	45249957	45264753	3
22018LRa002	chr1	45292231	45292231	45457251	209
22018LRa002	chr1	45473941	45473941	46017300	416
22018LRa002	chr1	46046700	46046700	46063689	2
22018LRa002	chr1	46080140	46080140	46086768	2
22018LRa002	chr1	46118702	46118702	46131451	6
22018LRa002	chr1	46150222	46150222	46150222	1
22018LRa002	chr1	46189809	46189809	46200189	2
22018LRa002	chr1	46305692	46305692	46316739	2
22018LRa002	chr1	46334833	46334833	46335653	2
22018LRa002	chr1	46376785	46376785	46402000	6
22018LRa002	chr1	46417609	46417609	46431651	3
22018LRa002	chr1	46455181	46455181	46468541	3
22018LRa002	chr1	46505253	46505253	46653854	188
22018LRa002	chr1	46718078	46718078	46734671	4
22018LRa002	chr1	46792820	46792820	46800762	3
22018LRa002	chr1	46909143	46909143	46931981	2
22018LRa002	chr1	47004256	47004256	47004265	2
22018LRa002	chr1	47048057	47048057	47100258	10
22018LRa002	chr1	47155919	47155919	47166596	3
22018LRa002	chr1	47286169	47286169	47286881	2
22018LRa002	chr1	47354916	47354916	47443143	35
22018LRa002	chr1	47463376	47463376	47908488	401
22018LRa002	chr1	47925491	47925491	48364687	361
22018LRa002	chr1	48391282	48391282	48628824	207
22018LRa002	chr1	48722528	48722528	48745636	2
22018LRa002	chr1	48770381	48770381	48773847	2
22018LRa002	chr1	48842972	48842972	48865619	4
22018LRa002	chr1	48909297	48909297	48937489	2
22018LRa002	chr1	48967148	48967148	48976431	3
22018LRa002	chr1	49145113	49145113	49157654	2
22018LRa002	chr1	49225513	49225513	49263321	7
22018LRa002	chr1	49304638	49304638	49350789	8
22018LRa002	chr1	49420038	49420038	49515401	12
22018LRa002	chr1	49538849	49538849	49542199	2
22018LRa002	chr1	49582860	49582860	49585053	2
22018LRa002	chr1	49677734	49677734	49679128	2
22018LRa002	chr1	49753521	49753521	49757665	2
22018LRa002	chr1	49813565	49813565	49830697	2
22018LRa002	chr1	49867886	49867886	49898263	4
22018LRa002	chr1	49995950	49995950	50072385	28
22018LRa002	chr1	50112145	50112145	50125245	4
22018LRa002	chr1	50147225	50147225	50181434	6
22018LRa002	chr1	50198704	50198704	50832682	384
22018LRa002	chr1	50851456	50851456	50903538	41
22018LRa002	chr1	50969930	50969930	50979559	4
22018LRa002	chr1	51003884	51003884	51012916	3
22018LRa002	chr1	51047191	51047191	51054546	4
22018LRa002	chr1	51078024	51078024	51085016	3
22018LRa002	chr1	51110878	51110878	51115820	2
22018LRa002	chr1	51141921	51141921	51212264	11
22018LRa002	chr1	51237326	51237326	51288204	10
22018LRa002	chr1	51309393	51309393	51354597	10
22018LRa002	chr1	51375095	51375095	51376448	2
22018LRa002	chr1	51401716	51401716	51476898	30
22018LRa002	chr1	51517468	51517468	51524155	2
22018LRa002	chr1	51660150	51660150	51670980	3
22018LRa002	chr1	51722405	51722405	51727097	2
22018LRa002	chr1	51778893	51778893	51853911	60
22018LRa002	chr1	51948465	51948465	51975301	3
22018LRa002	chr1	51991493	51991493	51992369	2
22018LRa002	chr1	52013201	52013201	52070253	10
22018LRa002	chr1	52100312	52100312	52211625	22
22018LRa002	chr1	52231023	52231023	52233981	2
22018LRa002	chr1	52251932	52251932	52274499	4
22018LRa002	chr1	52321150	52321150	52374592	9
22018LRa002	chr1	52407434	52407434	52442193	12
22018LRa002	chr1	52462994	52462994	52470022	4
22018LRa002	chr1	52505114	52505114	52556985	30
22018LRa002	chr1	52576008	52576008	52583655	2
22018LRa002	chr1	52597040	52597040	52603019	2
22018LRa002	chr1	52622104	52622104	52627752	3
22018LRa002	chr1	52648606	52648606	52660726	5
22018LRa002	chr1	52675765	52675765	52713003	13
22018LRa002	chr1	52743136	52743136	52765732	7
22018LRa002	chr1	52789977	52789977	53054207	463
22018LRa002	chr1	53073096	53073096	53073749	2
22018LRa002	chr1	53097051	53097051	53118807	5
22018LRa002	chr1	53136948	53136948	53154979	4
22018LRa002	chr1	53166462	53166462	53314768	133
22018LRa002	chr1	53375367	53375367	53432699	39
22018LRa002	chr1	53452892	53452892	53477959	3
22018LRa002	chr1	53543315	53543315	53612214	21
22018LRa002	chr1	53661794	53661794	53674976	3
22018LRa002	chr1	53707716	53707716	53792938	108
22018LRa002	chr1	53816321	53816321	53836761	3
22018LRa002	chr1	53863495	53863495	54251897	440
22018LRa002	chr1	54268679	54268679	54287357	3
22018LRa002	chr1	54306408	54306408	54510327	227
22018LRa002	chr1	54525743	54525743	54819525	478
22018LRa002	chr1	54858501	54858501	54934403	64
22018LRa002	chr1	54947925	54947925	54962264	3
22018LRa002	chr1	54979748	54979748	55008916	3
22018LRa002	chr1	55066484	55066484	55089755	3
22018LRa002	chr1	55109345	55109345	55605491	737
22018LRa002	chr1	55639142	55639142	55671860	4
22018LRa002	chr1	55798819	55798819	56214075	375
22018LRa002	chr1	56229597	56229597	56242983	3
22018LRa002	chr1	56269946	56269946	56434284	256
22018LRa002	chr1	56594061	56594061	56842461	255
22018LRa002	chr1	56862073	56862073	56873947	2
22018LRa002	chr1	56896712	56896712	57013603	94
22018LRa002	chr1	57041942	57041942	57058156	3
22018LRa002	chr1	57077572	57077572	57401309	385
22018LRa002	chr1	57479161	57479161	57795819	355
22018LRa002	chr1	57887818	57887818	57906241	3
22018LRa002	chr1	57934822	57934822	57950951	14
22018LRa002	chr1	57973284	57973284	58277138	331
22018LRa002	chr1	58306915	58306915	58469528	352
22018LRa002	chr1	58501798	58501798	58765097	278
22018LRa002	chr1	58789157	58789157	58805552	3
22018LRa002	chr1	58828528	58828528	58833766	2
22018LRa002	chr1	58857152	58857152	58873898	5
22018LRa002	chr1	58910455	58910455	59136645	202
22018LRa002	chr1	59159680	59159680	59344975	223
22018LRa002	chr1	59399493	59399493	59661294	286
22018LRa002	chr1	59685134	59685134	59701491	3
22018LRa002	chr1	59737020	59737020	59737857	2
22018LRa002	chr1	59765473	59765473	59826721	11
22018LRa002	chr1	59848261	59848261	60206768	244
22018LRa002	chr1	60222380	60222380	60231040	4
22018LRa002	chr1	60283838	60283838	60912316	631
22018LRa002	chr1	60958808	60958808	60962700	2
22018LRa002	chr1	60977126	60977126	61296571	213
22018LRa002	chr1	61319325	61319325	61320144	2
22018LRa002	chr1	61368597	61368597	61407251	50
22018LRa002	chr1	61471781	61471781	61521897	62
22018LRa002	chr1	61540134	61540134	61667865	106
22018LRa002	chr1	61689349	61689349	62133064	525
22018LRa002	chr1	62184234	62184234	62217978	26
22018LRa002	chr1	62243904	62243904	62268857	15
22018LRa002	chr1	62304274	62304274	62878319	622
22018LRa002	chr1	62903556	62903556	63274647	383
22018LRa002	chr1	63313349	63313349	63315745	2
22018LRa002	chr1	63340826	63340826	63349762	3
22018LRa002	chr1	63412981	63412981	63423682	3
22018LRa002	chr1	63464663	63464663	63667447	304
22018LRa002	chr1	63685172	63685172	63747154	65
22018LRa002	chr1	63782302	63782302	63793904	4
22018LRa002	chr1	63815896	63815896	63851477	5
22018LRa002	chr1	63891386	63891386	64043080	175
22018LRa002	chr1	64069459	64069459	64444845	495
22018LRa002	chr1	64513298	64513298	64534792	16
22018LRa002	chr1	64551703	64551703	64600923	38
22018LRa002	chr1	64624169	64624169	65126429	584
22018LRa002	chr1	65214168	65214168	65356891	151
22018LRa002	chr1	65420184	65420184	65428087	2
22018LRa002	chr1	65485713	65485713	65496603	2
22018LRa002	chr1	65539517	65539517	65542054	2
22018LRa002	chr1	65593798	65593798	65598760	3
22018LRa002	chr1	65623640	65623640	65648689	3
22018LRa002	chr1	65719088	65719088	65722463	2
22018LRa002	chr1	65743843	65743843	65809140	44
22018LRa002	chr1	65836237	65836237	65847525	2
22018LRa002	chr1	65954110	65954110	65966470	2
22018LRa002	chr1	65995726	65995726	66055346	60
22018LRa002	chr1	66103804	66103804	66106818	2
22018LRa002	chr1	66147847	66147847	66185126	43
22018LRa002	chr1	66215393	66215393	66215697	2
22018LRa002	chr1	66255575	66255575	66571638	519
22018LRa002	chr1	66620466	66620466	66725614	102
22018LRa002	chr1	66773108	66773108	67186306	549
22018LRa002	chr1	67281479	67281479	67285243	2
22018LRa002	chr1	67338433	67338433	67498527	241
22018LRa002	chr1	67544164	67544164	67549491	3
22018LRa002	chr1	67766490	67766490	68047084	265
22018LRa002	chr1	68075639	68075639	68076758	3
22018LRa002	chr1	68129968	68129968	68578826	656
22018LRa002	chr1	68615993	68615993	68633044	2
22018LRa002	chr1	68704225	68704225	68709733	2
22018LRa002	chr1	68784985	68784985	68818620	7
22018LRa002	chr1	68841193	68841193	68939985	34
22018LRa002	chr1	68967923	68967923	69012666	4
22018LRa002	chr1	69052643	69052643	69885606	965
22018LRa002	chr1	69904489	69904489	70017773	73
22018LRa002	chr1	70038577	70038577	70067069	4
22018LRa002	chr1	70095285	70095285	70102235	2
22018LRa002	chr1	70131383	70131383	70361094	202
22018LRa002	chr1	70386367	70386367	70935830	535
22018LRa002	chr1	70968091	70968091	71024779	11
22018LRa002	chr1	71097216	71097216	71137788	4
22018LRa002	chr1	71169184	71169184	71201925	4
22018LRa002	chr1	71227604	71227604	71371845	30
22018LRa002	chr1	71411979	71411979	71430491	6
22018LRa002	chr1	71479767	71479767	71483958	2
22018LRa002	chr1	71566165	71566165	72688935	995
22018LRa002	chr1	72710986	72710986	72772923	7
22018LRa002	chr1	72801212	72801212	72816198	3
22018LRa002	chr1	72857129	72857129	72904847	8
22018LRa002	chr1	72933099	72933099	72943633	4
22018LRa002	chr1	72967901	72967901	72972887	2
22018LRa002	chr1	72989753	72989753	73033276	6
22018LRa002	chr1	73059033	73059033	73070926	3
22018LRa002	chr1	73131105	73131105	73645088	727
22018LRa002	chr1	73683120	73683120	73919116	248
22018LRa002	chr1	73938193	73938193	74246023	240
22018LRa002	chr1	74369461	74369461	74394732	7
22018LRa002	chr1	74427964	74427964	74446962	3
22018LRa002	chr1	74471681	74471681	74483680	2
22018LRa002	chr1	74506991	74506991	74665648	95
22018LRa002	chr1	74692326	74692326	74708359	4
22018LRa002	chr1	74725030	74725030	74730474	2
22018LRa002	chr1	74769885	74769885	74790170	3
22018LRa002	chr1	74808091	74808091	74994138	104
22018LRa002	chr1	75022565	75022565	75022635	2
22018LRa002	chr1	75070418	75070418	76155089	1589
22018LRa002	chr1	76246788	76246788	76300388	55
22018LRa002	chr1	76332458	76332458	76370426	32
22018LRa002	chr1	76413353	76413353	76465295	35
22018LRa002	chr1	76483335	76483335	76700276	175
22018LRa002	chr1	76742541	76742541	76764116	4
22018LRa002	chr1	76791973	76791973	76854680	41
22018LRa002	chr1	76895862	76895862	76896604	2
22018LRa002	chr1	76920327	76920327	77325521	432
22018LRa002	chr1	77356452	77356452	78105695	640
22018LRa002	chr1	78131039	78131039	78193061	100
22018LRa002	chr1	78213040	78213040	78278229	14
22018LRa002	chr1	78307655	78307655	79021882	873
22018LRa002	chr1	79061246	79061246	79089221	3
22018LRa002	chr1	79116287	79116287	79118173	2
22018LRa002	chr1	79205932	79205932	79230098	4
22018LRa002	chr1	79323624	79323624	79347362	3
22018LRa002	chr1	79372707	79372707	79374107	3
22018LRa002	chr1	79440262	79440262	79451708	2
22018LRa002	chr1	79468375	79468375	79496255	6
22018LRa002	chr1	79533252	79533252	80247728	1172
22018LRa002	chr1	80329489	80329489	80386976	28
22018LRa002	chr1	80407507	80407507	80434318	7
22018LRa002	chr1	80457827	80457827	80655564	208
22018LRa002	chr1	80713629	80713629	80776504	30
22018LRa002	chr1	80776738	80776738	80782663	13
22018LRa002	chr1	80824371	80824371	81159667	451
22018LRa002	chr1	81194205	81194205	81301702	107
22018LRa002	chr1	81320936	81320936	81394629	78
22018LRa002	chr1	81416443	81416443	81492499	32
22018LRa002	chr1	81514161	81514161	81952636	417
22018LRa002	chr1	81970957	81970957	81989135	5
22018LRa002	chr1	82049478	82049478	82089395	11
22018LRa002	chr1	82136701	82136701	83479746	1790
22018LRa002	chr1	83496009	83496009	83501935	17
22018LRa002	chr1	83533786	83533786	84153972	673
22018LRa002	chr1	84182957	84182957	84188010	3
22018LRa002	chr1	84215437	84215437	84558760	326
22018LRa002	chr1	84585483	84585483	84805165	300
22018LRa002	chr1	84828157	84828157	84834376	2
22018LRa002	chr1	84860199	84860199	84862470	2
22018LRa002	chr1	84896432	84896432	84932183	41
22018LRa002	chr1	84955391	84955391	84958105	4
22018LRa002	chr1	84980342	84980342	85424905	477
22018LRa002	chr1	85454165	85454165	85507562	9
22018LRa002	chr1	85549556	85549556	85549573	2
22018LRa002	chr1	85610179	85610179	86060285	643
22018LRa002	chr1	86089799	86089799	86377650	342
22018LRa002	chr1	86450649	86450649	86470037	3
22018LRa002	chr1	86500013	86500013	86520414	4
22018LRa002	chr1	86532610	86532610	86543757	3
22018LRa002	chr1	86626091	86626091	86683013	13
