#sample	chromosome	phase_set	from	to	variants
22018LRa001	chr1	13004962	13012633	13048561	30
22018LRa001	chr1	13051400	13051400	13189572	358
22018LRa001	chr1	13209751	13209751	13434727	481
22018LRa001	chr1	13453994	13453994	14603075	1694
22018LRa001	chr1	14614698	14614698	14774443	222
22018LRa001	chr1	14777166	14777166	14827947	102
22018LRa001	chr1	14854533	14854533	15749708	1355
22018LRa001	chr1	15751891	15751891	16741105	1878
22018LRa001	chr1	16741243	16741243	16798200	174
22018LRa001	chr1	16850161	16850161	17061689	481
22018LRa001	chr1	17071934	17071934	17856928	1306
22018LRa001	chr1	17880937	17880937	17999605	126
22018LRa001	chr1	18035498	18035498	18331067	381
22018LRa001	chr1	18331996	18331996	18386963	96
22018LRa001	chr1	18391210	18391210	18516266	228
22018LRa001	chr1	18517342	18517845	18612739	107
22018LRa001	chr1	18617550	18617550	19783498	1571
22018LRa001	chr1	19813847	19813847	19877519	72
22018LRa001	chr1	19906912	19906912	19928951	5
22018LRa001	chr1	19937850	19942531	21881125	2168
22018LRa001	chr1	21907008	21907008	22211156	608
22018LRa001	chr1	22212294	22212294	22720747	656
22018LRa001	chr1	22724254	22726974	22957932	198
22018LRa001	chr1	22959731	22959731	23292516	309
22018LRa001	chr1	23303726	23303726	23389485	54
22018LRa001	chr1	23420132	23420132	23599766	102
22018LRa001	chr1	23602979	23602979	24109847	521
22018LRa001	chr1	24110573	24110573	24746529	757
22018LRa001	chr1	24751837	24751837	24859660	72
22018LRa001	chr1	24859919	24859919	25103074	409
22018LRa001	chr1	25108806	25118369	25267997	120
22018LRa001	chr1	25298399	25298399	26420316	1423
22018LRa001	chr1	26444508	26444508	26566920	51
22018LRa001	chr1	26577079	26577079	26715223	63
22018LRa001	chr1	26741711	26741711	26742530	2
22018LRa001	chr1	26767166	26767166	27265642	205
22018LRa001	chr1	27298579	27298579	27430395	36
22018LRa001	chr1	27454153	27454153	27463804	2
22018LRa001	chr1	27495318	27495318	27497066	3
22018LRa001	chr1	27518710	27518710	27675461	84
22018LRa001	chr1	27707177	27707177	27736832	6
22018LRa001	chr1	27789019	27789019	27798968	4
22018LRa001	chr1	27820914	27820914	27993311	146
22018LRa001	chr1	28020631	28020631	29552188	1522
22018LRa001	chr1	29553876	29553876	29553885	2
22018LRa001	chr1	29554965	29554965	30209964	808
22018LRa001	chr1	30245921	30245921	30972952	730
22018LRa001	chr1	31003983	31003983	31056374	4
22018LRa001	chr1	31139541	31139541	31139790	2
22018LRa001	chr1	31220996	31220996	31232434	6
22018LRa001	chr1	31302949	31302949	31342558	4
22018LRa001	chr1	31409395	31409395	31432165	22
22018LRa001	chr1	31494801	31494801	31502725	10
22018LRa001	chr1	31510416	31510416	31595328	145
22018LRa001	chr1	31595336	31596465	31728046	127
22018LRa001	chr1	31759658	31759658	31800425	18
22018LRa001	chr1	31848799	31848799	31898839	26
22018LRa001	chr1	31921891	31921891	31944881	4
22018LRa001	chr1	31970243	31970243	32114453	15
22018LRa001	chr1	32142098	32142098	32173456	5
22018LRa001	chr1	32188217	32188217	32215469	5
22018LRa001	chr1	32250040	32250040	32328190	11
22018LRa001	chr1	32351209	32351209	32369949	3
22018LRa001	chr1	32401116	32401116	32841592	260
22018LRa001	chr1	32861080	32861080	32883259	5
22018LRa001	chr1	32909801	32909801	32912059	2
22018LRa001	chr1	32935122	32935122	32936031	2
22018LRa001	chr1	32973478	32973478	32995270	4
22018LRa001	chr1	33037691	33037691	33102451	8
22018LRa001	chr1	33129611	33129611	33189657	9
22018LRa001	chr1	33189674	33189674	33201324	9
22018LRa001	chr1	33229428	33229428	33607496	418
22018LRa001	chr1	33632560	33632560	33646018	3
22018LRa001	chr1	33668997	33668997	34652681	1320
22018LRa001	chr1	34684573	34684573	34743097	78
22018LRa001	chr1	34745950	34745950	35015745	239
22018LRa001	chr1	35035705	35035705	35051381	5
22018LRa001	chr1	35081032	35081032	35091414	4
22018LRa001	chr1	35146760	35146760	35149976	2
22018LRa001	chr1	35172507	35172507	35215338	6
22018LRa001	chr1	35236564	35236564	35269369	3
22018LRa001	chr1	35302871	35302871	35307539	2
22018LRa001	chr1	35336461	35336461	35443599	12
22018LRa001	chr1	35503298	35503298	35509355	4
22018LRa001	chr1	35541360	35541360	35545433	2
22018LRa001	chr1	35588041	35588041	35617892	6
22018LRa001	chr1	35642837	35642837	35670397	3
22018LRa001	chr1	35724793	35724793	35780441	7
22018LRa001	chr1	35824541	35824541	35881973	7
22018LRa001	chr1	35909925	35909925	35918427	2
22018LRa001	chr1	35951954	35951954	35973745	4
22018LRa001	chr1	36003711	36003711	36044398	6
22018LRa001	chr1	36070068	36070068	36083818	3
22018LRa001	chr1	36135172	36135172	36142826	2
22018LRa001	chr1	36176128	36176128	36259626	23
22018LRa001	chr1	36321428	36321428	36350022	4
22018LRa001	chr1	36376248	36376248	36863929	583
22018LRa001	chr1	36919121	36919121	36951560	22
22018LRa001	chr1	36955095	36955095	37021053	74
22018LRa001	chr1	37022716	37022716	37208097	188
22018LRa001	chr1	37243727	37243727	37958570	723
22018LRa001	chr1	37986137	37986137	38219645	212
22018LRa001	chr1	38225527	38225527	38454857	285
22018LRa001	chr1	38484123	38484123	38493693	3
22018LRa001	chr1	38521825	38521825	38545156	5
22018LRa001	chr1	38563828	38563828	39051927	419
22018LRa001	chr1	39073371	39073371	39731292	552
22018LRa001	chr1	39771801	39771801	40309148	510
22018LRa001	chr1	40309434	40309434	40854896	644
22018LRa001	chr1	40858028	40858028	40858210	2
22018LRa001	chr1	40859541	40859541	41507729	819
22018LRa001	chr1	41519782	41519782	41736838	167
22018LRa001	chr1	41774830	41774830	41777468	2
22018LRa001	chr1	41806871	41806871	43373480	1682
22018LRa001	chr1	43397377	43397377	43458704	36
22018LRa001	chr1	43483103	43483103	43505493	6
22018LRa001	chr1	43530749	43530749	43550378	5
22018LRa001	chr1	43582387	43582387	43597579	3
22018LRa001	chr1	43616091	43616091	43630625	2
22018LRa001	chr1	43652839	43652839	43666403	6
22018LRa001	chr1	43709122	43709122	43733837	4
22018LRa001	chr1	43758174	43758174	44710502	850
22018LRa001	chr1	44715230	44715230	44792950	68
22018LRa001	chr1	44794138	44794138	44827254	55
22018LRa001	chr1	44846899	44846899	44854004	4
22018LRa001	chr1	44872565	44873651	45497704	445
22018LRa001	chr1	45497762	45497762	46626181	1060
22018LRa001	chr1	46655747	46655747	46741674	50
22018LRa001	chr1	46745998	46745998	47207496	562
22018LRa001	chr1	47226777	47226777	47667554	536
22018LRa001	chr1	47707563	47707563	48055815	325
22018LRa001	chr1	48083335	48083335	48527275	366
22018LRa001	chr1	48533076	48533076	48709402	118
22018LRa001	chr1	48748203	48748203	49185772	284
22018LRa001	chr1	49196205	49196205	49523549	133
22018LRa001	chr1	49537651	49537651	49603032	25
22018LRa001	chr1	49620517	49620517	50281566	271
22018LRa001	chr1	50297519	50297519	50418558	77
22018LRa001	chr1	50464592	50464592	50493277	8
22018LRa001	chr1	50543873	50543873	50568153	6
22018LRa001	chr1	50637596	50637596	50676731	9
22018LRa001	chr1	50684189	50684189	50787829	22
22018LRa001	chr1	50814616	50814616	50889671	10
22018LRa001	chr1	50915346	50915346	50941166	8
22018LRa001	chr1	51013524	51013524	51046797	5
22018LRa001	chr1	51069063	51069063	51223234	51
22018LRa001	chr1	51228730	51228730	51250480	6
22018LRa001	chr1	51285237	51285237	52263760	689
22018LRa001	chr1	52279732	52279732	52310177	5
22018LRa001	chr1	52330578	52330578	52389027	7
22018LRa001	chr1	52427923	52427923	52506967	30
22018LRa001	chr1	52525966	52525966	52777378	282
22018LRa001	chr1	52796479	52796479	52803141	5
22018LRa001	chr1	52951049	52951049	52981467	4
22018LRa001	chr1	53076405	53076405	53400903	434
22018LRa001	chr1	53404794	53404794	53415582	17
22018LRa001	chr1	53478382	53478382	53757525	288
22018LRa001	chr1	53781598	53781598	53802283	3
22018LRa001	chr1	53837954	53837954	53961085	100
22018LRa001	chr1	53984817	53984817	54213646	298
22018LRa001	chr1	54214239	54214239	54948600	825
22018LRa001	chr1	54951154	54951154	55543797	713
22018LRa001	chr1	55559755	55559755	55988693	450
22018LRa001	chr1	55992607	55993264	57239118	1633
22018LRa001	chr1	57274657	57274657	57468091	280
22018LRa001	chr1	57522516	57522516	57714179	230
22018LRa001	chr1	57715745	57715745	58386411	900
22018LRa001	chr1	58387594	58387594	58834006	687
22018LRa001	chr1	58839095	58839095	58961190	90
22018LRa001	chr1	58970106	58970106	59352187	514
22018LRa001	chr1	59353181	59353181	60233403	878
22018LRa001	chr1	60239979	60239979	60241532	2
22018LRa001	chr1	60245976	60245976	60781530	493
22018LRa001	chr1	60782971	60782971	60839282	40
22018LRa001	chr1	60860712	60860712	60872005	8
22018LRa001	chr1	60893508	60893508	61046635	129
22018LRa001	chr1	61080016	61080016	61106228	5
22018LRa001	chr1	61126708	61126708	61448359	235
22018LRa001	chr1	61450190	61450190	62448022	1364
22018LRa001	chr1	62468261	62468261	62508985	5
22018LRa001	chr1	62576670	62576670	62937503	176
22018LRa001	chr1	62940780	62940780	63791626	1262
22018LRa001	chr1	63809351	63809351	64457544	958
22018LRa001	chr1	64458455	64458455	64704841	175
22018LRa001	chr1	64734021	64734021	64995871	169
22018LRa001	chr1	65018100	65018100	65152360	135
22018LRa001	chr1	65178105	65178105	65791514	699
22018LRa001	chr1	65814708	65814708	66489241	948
22018LRa001	chr1	66490140	66490140	66870648	568
22018LRa001	chr1	66902195	66902195	66962457	9
22018LRa001	chr1	66987947	66987947	67304176	319
22018LRa001	chr1	67320062	67320062	67327104	3
22018LRa001	chr1	67368602	67368602	67403931	6
22018LRa001	chr1	67432194	67432194	67493231	11
22018LRa001	chr1	67525785	67525785	67534345	11
22018LRa001	chr1	67565728	67565728	68096863	523
22018LRa001	chr1	68135542	68135542	68137749	2
22018LRa001	chr1	68153919	68153919	68240189	57
22018LRa001	chr1	68322048	68322048	68331842	2
22018LRa001	chr1	68360176	68360176	68709156	321
22018LRa001	chr1	68734290	68734290	68763204	5
22018LRa001	chr1	68788503	68788503	68796374	4
22018LRa001	chr1	68839892	68839892	69243835	334
22018LRa001	chr1	69269882	69269882	72332734	2974
22018LRa001	chr1	72341271	72341271	75044998	2864
22018LRa001	chr1	75076164	75076164	75137949	19
22018LRa001	chr1	75146851	75146851	76143264	1084
22018LRa001	chr1	76145435	76145435	76878051	929
22018LRa001	chr1	76881279	76881279	77317915	524
22018LRa001	chr1	77320525	77320525	77671206	367
22018LRa001	chr1	77684256	77684256	78524165	691
22018LRa001	chr1	78547421	78547421	78979740	454
22018LRa001	chr1	78990616	78990616	80082927	1705
22018LRa001	chr1	80113106	80113106	80185207	91
22018LRa001	chr1	80218605	80218605	80239503	3
22018LRa001	chr1	80268402	80268402	80330990	87
22018LRa001	chr1	80398057	80398057	81059929	801
22018LRa001	chr1	81081212	81081212	81495562	503
22018LRa001	chr1	81526335	81526335	82072991	533
22018LRa001	chr1	82094558	82094558	82160471	37
22018LRa001	chr1	82207473	82207473	82255940	25
22018LRa001	chr1	82277108	82277108	82307509	3
22018LRa001	chr1	82322202	82322202	82632034	263
22018LRa001	chr1	82657142	82657142	83865212	1531
22018LRa001	chr1	83940929	83940929	83948016	3
22018LRa001	chr1	83972310	83972310	83976043	2
22018LRa001	chr1	84045513	84045513	84047635	2
22018LRa001	chr1	84116872	84116872	84158080	6
22018LRa001	chr1	84192908	84192908	84301361	100
22018LRa001	chr1	84366020	84366020	84575461	223
22018LRa001	chr1	84598589	84598589	84710489	70
22018LRa001	chr1	84728879	84728879	84926641	328
22018LRa001	chr1	84941966	84941966	85676059	859
22018LRa001	chr1	85687288	85687288	87327046	2325
22018LRa001	chr1	87342491	87342491	87582160	193
22018LRa001	chr1	87589530	87589530	87750637	121
22018LRa001	chr1	87751619	87751619	87895175	109
22018LRa001	chr1	87934176	87934176	88057716	131
22018LRa001	chr1	88084708	88084708	88099388	3
22018LRa001	chr1	88120067	88120067	89462507	1571
22018LRa001	chr1	89467963	89467963	89517128	56
22018LRa001	chr1	89550160	89550160	89925934	486
22018LRa001	chr1	89949114	89949114	89949922	2
22018LRa001	chr1	89972984	89972984	90035820	31
22018LRa001	chr1	90063643	90063643	90250315	250
22018LRa001	chr1	90271153	90271153	90401421	107
22018LRa001	chr1	90426046	90426046	90556448	59
22018LRa001	chr1	90576625	90576625	90942630	317
22018LRa001	chr1	90963563	90963563	91567230	933
22018LRa001	chr1	91587615	91587615	91875784	226
22018LRa001	chr1	91904935	91904935	93073837	1042
22018LRa001	chr1	93097513	93097513	93104879	2
22018LRa001	chr1	93168513	93168513	93180963	3
22018LRa001	chr1	93293859	93293859	93317109	3
22018LRa001	chr1	93339551	93339551	93356198	3
22018LRa001	chr1	93381634	93381634	93649743	109
22018LRa001	chr1	93672062	93672062	93777053	50
22018LRa001	chr1	93795736	93795736	93988156	245
22018LRa001	chr1	94014481	94014481	95421952	1663
22018LRa001	chr1	95427749	95427749	95593175	149
22018LRa001	chr1	95596400	95596400	96248955	745
22018LRa001	chr1	96253486	96256523	96507417	394
22018LRa001	chr1	96512405	96519280	97586479	1093
22018LRa001	chr1	97618092	97618092	97694002	11
22018LRa001	chr1	97717150	97717150	98127855	351
22018LRa001	chr1	98153241	98153241	98188374	3
22018LRa001	chr1	98195066	98195066	99387158	1467
22018LRa001	chr1	99411985	99411985	99960693	680
22018LRa001	chr1	100015152	100015152	100029862	2
22018LRa001	chr1	100045797	100045797	100151477	13
22018LRa001	chr1	100172834	100172834	100213115	10
22018LRa001	chr1	100253574	100253574	100295475	7
22018LRa001	chr1	100304291	100304291	101322636	981
22018LRa001	chr1	101328289	101328289	101660936	471
22018LRa001	chr1	101692896	101692896	101695773	2
22018LRa001	chr1	101721745	101721745	103514206	1919
22018LRa001	chr1	103538386	103538386	103991247	328
22018LRa001	chr1	104036799	104036799	104148018	20
22018LRa001	chr1	104196544	104196544	104239188	34
22018LRa001	chr1	104267271	104267271	104274118	3
22018LRa001	chr1	104300910	104300910	104326578	5
22018LRa001	chr1	104386517	104386517	104386532	2
22018LRa001	chr1	104410031	104410031	105937151	2932
22018LRa001	chr1	105942629	105942629	106899123	1440
22018LRa001	chr1	106922904	106922904	107575002	652
22018LRa001	chr1	107643461	107643461	107770636	164
22018LRa001	chr1	107775335	107775335	108565773	992
22018LRa001	chr1	108588401	108588401	108603313	2
22018LRa001	chr1	108626195	108626195	108658690	6
22018LRa001	chr1	108678990	108678990	109308504	700
22018LRa001	chr1	109419078	109419078	109467180	8
22018LRa001	chr1	109495087	109495087	109555114	56
22018LRa001	chr1	109556004	109556004	109684419	95
22018LRa001	chr1	109694845	109695948	111168046	1425
22018LRa001	chr1	111190089	111190089	111815031	938
22018LRa001	chr1	111818294	111818294	112323583	602
22018LRa001	chr1	112324704	112324704	112980212	672
22018LRa001	chr1	112993425	112993425	113179885	134
22018LRa001	chr1	113201259	113201259	113233139	45
22018LRa001	chr1	113236352	113236352	114064213	796
22018LRa001	chr1	114066563	114067891	114277658	335
22018LRa001	chr1	114294399	114294399	114744582	280
22018LRa001	chr1	114764930	114764930	115516110	849
22018LRa001	chr1	115540288	115540288	115559650	6
22018LRa001	chr1	115587340	115587340	116217306	793
22018LRa001	chr1	116238172	116238172	116343117	122
22018LRa001	chr1	116364217	116364217	116406090	6
22018LRa001	chr1	116432244	116432244	116436430	2
22018LRa001	chr1	116450785	116450785	116562968	67
22018LRa001	chr1	116604219	116604219	116650130	25
22018LRa001	chr1	116656436	116656436	116718371	51
22018LRa001	chr1	116722532	116722532	116796668	40
22018LRa001	chr1	116819966	116819966	116905134	25
22018LRa001	chr1	116935198	116935198	116953399	13
22018LRa001	chr1	116956926	116956926	117224710	239
22018LRa001	chr1	117240771	117240771	118670738	1701
22018LRa001	chr1	118684261	118684261	119334662	594
22018LRa001	chr1	119365063	119365063	119714487	300
22018LRa001	chr1	119716531	119716531	119892003	212
22018LRa001	chr1	119946356	119946356	119946356	1
22018LRa001	chr1	119994674	119994674	120049683	6
22018LRa001	chr1	120069620	120069620	120154565	56
22018LRa001	chr1	120182520	120182520	120237520	54
22018LRa001	chr1	120260371	120260371	120823517	598
22018LRa001	chr1	120836086	120836086	121293336	642
22018LRa001	chr1	121311478	121311478	121315379	4
22018LRa001	chr1	121338426	121338426	121372881	8
22018LRa001	chr1	121391909	121391909	121640223	259
22018LRa001	chr1	121641983	121642421	121775284	722
22018LRa001	chr1	121779769	121779769	121794475	79
22018LRa001	chr1	121797041	121797041	121798597	20
22018LRa001	chr1	121823756	121824472	121851332	99
22018LRa001	chr1	121855140	121855140	121896660	140
22018LRa001	chr1	121924272	121924272	121940026	99
22018LRa001	chr1	122238540	122238788	122264734	120
22018LRa001	chr1	122264741	122264741	122330899	261
22018LRa001	chr1	122343285	122343285	122385531	313
22018LRa001	chr1	122423474	122423474	122425946	13
22018LRa001	chr1	122426549	122426549	122439086	83
22018LRa001	chr1	122439182	122439182	122445567	66
22018LRa001	chr1	122503391	122503391	122582704	323
22018LRa001	chr1	122582777	122582777	122675083	276
22018LRa001	chr1	122678685	122678815	122698532	84
22018LRa001	chr1	122698742	122698742	122895824	577
22018LRa001	chr1	122895930	122895930	123161547	764
22018LRa001	chr1	123161566	123161566	123172005	24
22018LRa001	chr1	123172113	123172226	123292256	382
22018LRa001	chr1	123292637	123292637	123810393	1506
22018LRa001	chr1	123810707	123810707	123822577	44
22018LRa001	chr1	123822913	123822913	123853824	102
22018LRa001	chr1	123854967	123854967	124064439	612
22018LRa001	chr1	124064475	124064475	124106407	100
22018LRa001	chr1	124106482	124106575	124218678	323
22018LRa001	chr1	124218914	124218914	124405636	531
22018LRa001	chr1	124405946	124405946	124613762	554
22018LRa001	chr1	124615219	124615219	124665722	156
22018LRa001	chr1	124666087	124666087	124781983	308
22018LRa001	chr1	124786984	124786984	124819790	168
22018LRa001	chr1	124820559	124820559	124857842	158
22018LRa001	chr1	124858406	124858406	124882277	123
22018LRa001	chr1	124882406	124882406	124883110	5
22018LRa001	chr1	124898252	124898252	124930171	161
22018LRa001	chr1	124932884	124932884	125056228	98
22018LRa001	chr1	125060351	125064578	125129206	34
22018LRa001	chr1	125134329	125134329	125171334	144
22018LRa001	chr1	125175347	125175347	125184147	102
22018LRa001	chr1	143185063	143185063	143203827	41
22018LRa001	chr1	143211750	143211750	143259669	78
22018LRa001	chr1	143259981	143259981	143310551	455
22018LRa001	chr1	143320126	143320126	143361121	125
22018LRa001	chr1	143377932	143377932	143437167	70
22018LRa001	chr1	143462436	143462436	143491466	64
22018LRa001	chr1	143492532	143492532	143495337	8
22018LRa001	chr1	143496707	143496707	143667218	158
22018LRa001	chr1	143691303	143691303	143700163	2
22018LRa001	chr1	143722071	143722071	144016768	268
22018LRa001	chr1	144038532	144038532	144405936	534
22018LRa001	chr1	144425983	144425983	144855224	408
22018LRa001	chr1	144863739	144863739	144884063	9
22018LRa001	chr1	144906892	144906892	144941513	5
22018LRa001	chr1	144963006	144963006	144994577	10
22018LRa001	chr1	145051403	145051403	145087214	8
22018LRa001	chr1	145107481	145107481	145133316	5
22018LRa001	chr1	145161107	145161107	145165090	2
22018LRa001	chr1	145226301	145226301	145259138	5
22018LRa001	chr1	145279144	145291389	145402431	122
22018LRa001	chr1	145412899	145412899	145460136	9
22018LRa001	chr1	145481381	145481381	145524056	5
22018LRa001	chr1	145551342	145551342	145564931	8
22018LRa001	chr1	145603903	145603903	145730920	37
22018LRa001	chr1	145765539	145765539	145785096	3
22018LRa001	chr1	145809886	145809886	145844876	13
22018LRa001	chr1	145862424	145862424	146077190	151
22018LRa001	chr1	146077670	146077670	146086068	27
22018LRa001	chr1	146086386	146086386	146090477	21
22018LRa001	chr1	146090481	146090481	146111274	65
22018LRa001	chr1	146111803	146112181	146199098	163
22018LRa001	chr1	146201765	146201765	146247792	74
22018LRa001	chr1	146265500	146265500	146287785	35
22018LRa001	chr1	146303691	146303691	146356008	36
22018LRa001	chr1	146376801	146376801	146526210	41
22018LRa001	chr1	146560880	146560880	146725719	124
22018LRa001	chr1	146759149	146759149	146992202	183
22018LRa001	chr1	146994600	146997572	147541179	1128
22018LRa001	chr1	147558681	147558681	147652367	34
22018LRa001	chr1	147685600	147685600	147842019	178
22018LRa001	chr1	147880008	147880008	148040066	67
22018LRa001	chr1	148073041	148073530	148820239	879
22018LRa001	chr1	148860502	148860502	149001008	45
22018LRa001	chr1	149023587	149023587	149057839	42
22018LRa001	chr1	149064523	149064523	149122618	61
22018LRa001	chr1	149146033	149146033	149239676	66
22018LRa001	chr1	149259262	149259262	149293984	8
22018LRa001	chr1	149313885	149313885	149459300	64
22018LRa001	chr1	149472609	149472609	149566719	130
22018LRa001	chr1	149572884	149572884	149767037	170
22018LRa001	chr1	149790604	149790604	149942433	122
22018LRa001	chr1	149959971	149959971	149981912	6
22018LRa001	chr1	150013936	150013936	150026744	5
22018LRa001	chr1	150047148	150047148	150082937	5
22018LRa001	chr1	150111853	150111853	150158788	6
22018LRa001	chr1	150188173	150188173	150781308	811
22018LRa001	chr1	150781622	150781622	150958450	172
22018LRa001	chr1	150962513	150962513	151323376	355
22018LRa001	chr1	151342811	151342811	151390114	37
22018LRa001	chr1	151419042	151419042	151459105	5
22018LRa001	chr1	151484520	151484520	151753278	200
22018LRa001	chr1	151760224	151760224	152116368	259
22018LRa001	chr1	152149739	152149739	152582529	878
22018LRa001	chr1	152617475	152617475	153269201	1166
22018LRa001	chr1	153270022	153270139	153390312	150
22018LRa001	chr1	153414821	153414821	153527732	144
22018LRa001	chr1	153554028	153554028	153991332	341
22018LRa001	chr1	153997852	153997852	154311432	252
22018LRa001	chr1	154329676	154329676	154399577	8
22018LRa001	chr1	154421596	154422649	154947089	608
22018LRa001	chr1	155002143	155002143	155259519	210
22018LRa001	chr1	155278784	155278784	155345824	26
22018LRa001	chr1	155349877	155349877	155390039	16
22018LRa001	chr1	155411319	155411319	155522501	31
22018LRa001	chr1	155557222	155557222	155713079	58
22018LRa001	chr1	155749676	155749676	155780574	11
22018LRa001	chr1	155809240	155809240	155818946	8
22018LRa001	chr1	155824687	155824687	155945197	49
22018LRa001	chr1	155971894	155971894	156113677	74
22018LRa001	chr1	156140522	156140522	156327802	246
22018LRa001	chr1	156328397	156329601	156433889	67
22018LRa001	chr1	156436589	156436589	156839414	364
22018LRa001	chr1	156871090	156871090	156876441	3
22018LRa001	chr1	156887331	156887331	158265104	2227
22018LRa001	chr1	158297987	158297987	158316753	6
22018LRa001	chr1	158373355	158373355	158432425	52
22018LRa001	chr1	158462026	158462026	158465288	4
22018LRa001	chr1	158493050	158493050	158510797	2
22018LRa001	chr1	158553528	158553528	158595325	8
22018LRa001	chr1	158628089	158628089	158795940	188
22018LRa001	chr1	158816568	158816568	159042756	252
22018LRa001	chr1	159103158	159103158	159383892	249
22018LRa001	chr1	159385474	159385474	160549803	1184
22018LRa001	chr1	160573200	160573200	161216523	802
22018LRa001	chr1	161220144	161220144	161422855	193
22018LRa001	chr1	161423696	161423696	161490421	96
22018LRa001	chr1	161493229	161493229	161802452	722
22018LRa001	chr1	161804974	161805462	162451557	947
22018LRa001	chr1	162455220	162455220	162927686	470
22018LRa001	chr1	162935747	162935747	163372177	623
22018LRa001	chr1	163374190	163374190	163617291	364
22018LRa001	chr1	163631376	163631376	163981250	406
22018LRa001	chr1	163983593	163983593	164026616	35
22018LRa001	chr1	164038297	164038297	164446845	405
22018LRa001	chr1	164471178	164471178	164982929	488
22018LRa001	chr1	165011086	165011086	165944117	1118
22018LRa001	chr1	165944239	165944239	166896153	1488
22018LRa001	chr1	166912034	166912034	167428034	498
22018LRa001	chr1	167432574	167432574	167505193	73
22018LRa001	chr1	167509141	167509141	167572345	151
22018LRa001	chr1	167573292	167573292	167776600	268
22018LRa001	chr1	167778422	167778422	168293289	509
22018LRa001	chr1	168325451	168325451	168329912	2
22018LRa001	chr1	168340006	168340006	168677856	457
22018LRa001	chr1	168678565	168679709	168808138	262
22018LRa001	chr1	168826475	168826475	169859930	1591
22018LRa001	chr1	169869137	169869137	171050632	1256
22018LRa001	chr1	171070932	171070932	172500567	2094
22018LRa001	chr1	172570123	172570123	172591891	2
22018LRa001	chr1	172640813	172640813	172643819	3
22018LRa001	chr1	172662917	172662917	173000118	347
22018LRa001	chr1	173041052	173041052	173160225	95
22018LRa001	chr1	173181923	173181923	173185053	2
22018LRa001	chr1	173208253	173208253	173240356	8
22018LRa001	chr1	173261387	173261387	173545225	272
22018LRa001	chr1	173568699	173568699	173574592	4
22018LRa001	chr1	173612558	173612558	173625074	3
22018LRa001	chr1	173645812	173645812	173656571	2
22018LRa001	chr1	173672688	173672688	173700322	9
22018LRa001	chr1	173700569	173700569	173703660	6
22018LRa001	chr1	173732011	173732011	173759722	5
22018LRa001	chr1	173777452	173777452	173792627	6
22018LRa001	chr1	173817161	173817161	173833689	4
22018LRa001	chr1	173855846	173855846	173862744	2
22018LRa001	chr1	173886070	173886070	173893132	2
22018LRa001	chr1	173920723	173920723	173924927	4
22018LRa001	chr1	173956378	173956378	173960005	2
22018LRa001	chr1	174009225	174009225	174039586	5
