#sample	chromosome	phase_set	from	to	variants
22018LRa007	chr1	18635601	18635601	19363768	839
22018LRa007	chr1	19405860	19405860	19428992	4
22018LRa007	chr1	19464212	19464212	20408868	1070
22018LRa007	chr1	20556929	20556929	21267280	736
22018LRa007	chr1	21298652	21298652	22268773	955
22018LRa007	chr1	22296020	22296020	22764420	500
22018LRa007	chr1	22805562	22805562	22859044	48
22018LRa007	chr1	22878623	22878623	22975229	30
22018LRa007	chr1	23005152	23005152	23012716	3
22018LRa007	chr1	23050048	23050048	23061539	2
22018LRa007	chr1	23103875	23103875	23146989	4
22018LRa007	chr1	23168827	23168827	23173034	3
22018LRa007	chr1	23238241	23238241	23335154	15
22018LRa007	chr1	23408533	23408533	23432006	3
22018LRa007	chr1	23519097	23519097	23899050	350
22018LRa007	chr1	23919388	23919388	23935783	4
22018LRa007	chr1	23994415	23994415	24017340	4
22018LRa007	chr1	24058841	24058841	24241671	145
22018LRa007	chr1	24314667	24314667	24334426	9
22018LRa007	chr1	24450452	24450452	24652867	246
22018LRa007	chr1	24685859	24685859	25055095	268
22018LRa007	chr1	25089826	25089826	25194780	168
22018LRa007	chr1	25235176	25235176	25281668	32
22018LRa007	chr1	25329243	25329243	25582390	435
22018LRa007	chr1	25682759	25682759	25703927	3
22018LRa007	chr1	25720818	25720818	25785252	41
22018LRa007	chr1	25806050	25806050	25818837	2
22018LRa007	chr1	25941912	25941912	26121485	137
22018LRa007	chr1	26155098	26155098	26456662	368
22018LRa007	chr1	26566920	26566920	26643323	52
22018LRa007	chr1	26654425	26654425	26676500	7
22018LRa007	chr1	26760698	26760698	26819049	5
22018LRa007	chr1	26880374	26880374	26887015	2
22018LRa007	chr1	26927579	26927579	26933092	2
22018LRa007	chr1	27012773	27012773	27016403	3
22018LRa007	chr1	27037426	27037426	27111343	13
22018LRa007	chr1	27145396	27145396	27180949	12
22018LRa007	chr1	27202961	27202961	27265642	9
22018LRa007	chr1	27315196	27315196	27323845	4
22018LRa007	chr1	27346971	27346971	27362142	13
22018LRa007	chr1	27402948	27402948	27413294	3
22018LRa007	chr1	27449924	27449924	27545688	14
22018LRa007	chr1	27569006	27569006	27605187	3
22018LRa007	chr1	27630057	27630057	27659777	54
22018LRa007	chr1	27694033	27694033	27730256	5
22018LRa007	chr1	27758262	27758262	27769444	3
22018LRa007	chr1	27833554	27833554	27852200	4
22018LRa007	chr1	27916998	27916998	27951627	25
22018LRa007	chr1	28011468	28011468	28131578	51
22018LRa007	chr1	28157629	28157629	28173756	6
22018LRa007	chr1	28275534	28275534	28434686	36
22018LRa007	chr1	28462201	28462201	28828654	222
22018LRa007	chr1	28845793	28845793	28872781	29
22018LRa007	chr1	28902106	28902106	29552188	547
22018LRa007	chr1	29553870	29555883	29858120	311
22018LRa007	chr1	29886141	29886141	30224315	242
22018LRa007	chr1	30272363	30272363	30418945	291
22018LRa007	chr1	30504874	30504874	30692380	265
22018LRa007	chr1	30726084	30726084	31120126	328
22018LRa007	chr1	31165707	31165707	31448447	406
22018LRa007	chr1	31469492	31469492	31471199	2
22018LRa007	chr1	31491312	31491312	31582451	14
22018LRa007	chr1	31660534	31660534	31687604	5
22018LRa007	chr1	31733403	31733403	31736894	2
22018LRa007	chr1	31759658	31759658	31814028	15
22018LRa007	chr1	31817960	31817960	31945184	74
22018LRa007	chr1	31979307	31979307	31986453	3
22018LRa007	chr1	32047890	32047890	32062027	3
22018LRa007	chr1	32114451	32114451	32114453	2
22018LRa007	chr1	32191686	32191686	32253179	6
22018LRa007	chr1	32442732	32442732	32455458	4
22018LRa007	chr1	32494206	32494206	32594201	23
22018LRa007	chr1	32628134	32628134	32993784	207
22018LRa007	chr1	33017574	33017574	33037691	4
22018LRa007	chr1	33067931	33067931	33113705	4
22018LRa007	chr1	33133219	33133219	33475433	414
22018LRa007	chr1	33537079	33537079	33591853	74
22018LRa007	chr1	33636127	33636127	33645636	2
22018LRa007	chr1	33707686	33707686	33710657	2
22018LRa007	chr1	33735551	33735551	33789100	9
22018LRa007	chr1	33908484	33908484	33962481	48
22018LRa007	chr1	34040168	34040168	34098717	17
22018LRa007	chr1	34146425	34146425	34175202	28
22018LRa007	chr1	34212764	34212764	34627338	659
22018LRa007	chr1	34751775	34751775	34913892	184
22018LRa007	chr1	34977928	34977928	34984759	2
22018LRa007	chr1	35088458	35088458	35118015	3
22018LRa007	chr1	35207276	35207276	35283266	10
22018LRa007	chr1	35367848	35367848	35369939	2
22018LRa007	chr1	35394057	35394057	35412089	2
22018LRa007	chr1	35504388	35504388	35512147	2
22018LRa007	chr1	35535812	35535812	35617749	7
22018LRa007	chr1	35861761	35861761	35938821	8
22018LRa007	chr1	35985460	35985460	36025901	8
22018LRa007	chr1	36070068	36070068	36614283	376
22018LRa007	chr1	36645577	36645577	36772956	88
22018LRa007	chr1	36800301	36800301	36815511	3
22018LRa007	chr1	36845068	36845068	36863929	8
22018LRa007	chr1	36886086	36886086	36911685	3
22018LRa007	chr1	36936400	36936400	36955333	11
22018LRa007	chr1	36982147	36982147	37019604	3
22018LRa007	chr1	37078456	37078456	37078457	2
22018LRa007	chr1	37137665	37137665	38485459	1215
22018LRa007	chr1	38514869	38514869	38517535	2
22018LRa007	chr1	38563828	38563828	38679973	81
22018LRa007	chr1	38743448	38743448	38812589	75
22018LRa007	chr1	38880451	38880451	38883300	2
22018LRa007	chr1	38920238	38920238	39655674	774
22018LRa007	chr1	39670398	39670398	39859296	111
22018LRa007	chr1	39888872	39888872	39976880	43
22018LRa007	chr1	39999963	39999963	40030528	7
22018LRa007	chr1	40129221	40129221	40152663	2
22018LRa007	chr1	40178783	40178783	40228426	9
22018LRa007	chr1	40252425	40252425	40402129	170
22018LRa007	chr1	40462066	40462066	40462070	2
22018LRa007	chr1	40571412	40571412	40958236	461
22018LRa007	chr1	40988753	40988753	41283219	272
22018LRa007	chr1	41364585	41364585	41446989	73
22018LRa007	chr1	41527323	41527323	41544961	19
22018LRa007	chr1	41545074	41547910	41701111	141
22018LRa007	chr1	41725317	41725317	41852148	14
22018LRa007	chr1	41908229	41908229	42208152	219
22018LRa007	chr1	42289815	42289815	42319607	5
22018LRa007	chr1	42340520	42340520	42385827	37
22018LRa007	chr1	42417480	42417480	42652006	356
22018LRa007	chr1	42685271	42685271	42698067	3
22018LRa007	chr1	42721620	42721620	42835250	74
22018LRa007	chr1	42894201	42894201	42994492	121
22018LRa007	chr1	43024298	43024298	43329093	361
22018LRa007	chr1	43356993	43356993	43798617	397
22018LRa007	chr1	43830767	43830767	43848594	20
22018LRa007	chr1	43865221	43865221	44411753	440
22018LRa007	chr1	44731097	44731097	44732663	2
22018LRa007	chr1	44795718	44795718	44818404	4
22018LRa007	chr1	45247622	45247622	45268220	3
22018LRa007	chr1	45377750	45377750	45386120	3
22018LRa007	chr1	45584851	45584851	45594972	2
22018LRa007	chr1	45647304	45647304	45709940	6
22018LRa007	chr1	46071736	46071736	46071738	2
22018LRa007	chr1	46273868	46273868	46292317	3
22018LRa007	chr1	46409395	46409395	47985109	1839
22018LRa007	chr1	48013186	48013186	48058578	6
22018LRa007	chr1	48089579	48089579	48529625	416
22018LRa007	chr1	48572887	48572887	49352552	568
22018LRa007	chr1	49375198	49375198	49442048	13
22018LRa007	chr1	49465077	49465077	50155785	224
22018LRa007	chr1	50184027	50184027	50269723	12
22018LRa007	chr1	50294413	50294413	50315803	6
22018LRa007	chr1	50337209	50337209	50375998	4
22018LRa007	chr1	50402629	50402629	50433344	5
22018LRa007	chr1	50513255	50513255	51014923	193
22018LRa007	chr1	51093718	51093718	51099717	3
22018LRa007	chr1	51164126	51164126	51174641	5
22018LRa007	chr1	51198114	51198114	51219656	5
22018LRa007	chr1	51332365	51332365	51401097	9
22018LRa007	chr1	51508326	51508326	51597431	25
22018LRa007	chr1	51659848	51659848	51721537	6
22018LRa007	chr1	51754654	51754654	51769069	2
22018LRa007	chr1	51800030	51800030	51809720	3
22018LRa007	chr1	51904902	51904902	51906888	3
22018LRa007	chr1	51956455	51956455	51973747	3
22018LRa007	chr1	52049891	52049891	52080904	4
22018LRa007	chr1	52117939	52117939	52136287	2
22018LRa007	chr1	52151495	52151495	52177944	3
22018LRa007	chr1	52188736	52188736	52252149	9
22018LRa007	chr1	52284576	52284576	52352516	10
22018LRa007	chr1	52376598	52376598	53011854	541
22018LRa007	chr1	53047335	53047335	53174765	116
22018LRa007	chr1	53286968	53286968	53446103	104
22018LRa007	chr1	53485555	53485555	53519274	5
22018LRa007	chr1	53566222	53566222	53575006	2
22018LRa007	chr1	53598809	53598809	53601462	2
22018LRa007	chr1	53635064	53635064	53730290	154
22018LRa007	chr1	53772315	53772315	53781598	6
22018LRa007	chr1	53820154	53820154	54712967	839
22018LRa007	chr1	54810878	54810878	54822430	4
22018LRa007	chr1	54875619	54875619	55056468	263
22018LRa007	chr1	55183015	55183015	55208912	4
22018LRa007	chr1	55238316	55238316	55280612	45
22018LRa007	chr1	55305961	55305961	55597167	310
22018LRa007	chr1	55643207	55643207	55667896	8
22018LRa007	chr1	55691687	55691687	55729103	4
22018LRa007	chr1	55761472	55761472	55776466	3
22018LRa007	chr1	55817659	55817659	55876724	52
22018LRa007	chr1	55951332	55951332	55984044	5
22018LRa007	chr1	56027600	56027600	56035221	2
22018LRa007	chr1	56207871	56207871	56235035	3
22018LRa007	chr1	56281697	56281697	56297015	3
22018LRa007	chr1	56332636	56332636	56393507	89
22018LRa007	chr1	56427849	56427849	56568148	171
22018LRa007	chr1	56589028	56589028	56972062	446
22018LRa007	chr1	57052532	57052532	57143029	96
22018LRa007	chr1	57163409	57163409	57204361	41
22018LRa007	chr1	57265888	57265888	57273553	2
22018LRa007	chr1	57308086	57308086	57488397	218
22018LRa007	chr1	57522553	57522553	57618490	87
22018LRa007	chr1	57697690	57697690	58592417	888
22018LRa007	chr1	58635570	58635570	58910996	267
22018LRa007	chr1	58945062	58945062	59142353	264
22018LRa007	chr1	59180866	59180866	59296643	99
22018LRa007	chr1	59322001	59322001	59546535	176
22018LRa007	chr1	59568144	59568144	59616135	8
22018LRa007	chr1	59662046	59662046	59686051	5
22018LRa007	chr1	59703986	59703986	59824449	47
22018LRa007	chr1	59869770	59869770	59870023	2
22018LRa007	chr1	59911461	59911461	59944985	34
22018LRa007	chr1	59971252	59971252	60938589	966
22018LRa007	chr1	60980581	60980581	61117910	40
22018LRa007	chr1	61152686	61152686	61573957	318
22018LRa007	chr1	61594460	61594460	62460154	1082
22018LRa007	chr1	62487702	62487702	62492987	2
22018LRa007	chr1	62531902	62531902	62581818	4
22018LRa007	chr1	62604346	62604346	62617618	2
22018LRa007	chr1	62640577	62640577	62663379	5
22018LRa007	chr1	62684169	62684169	63245155	421
22018LRa007	chr1	63272540	63272540	63400361	43
22018LRa007	chr1	63445813	63445813	63478454	3
22018LRa007	chr1	63509947	63509947	63676124	115
22018LRa007	chr1	63703452	63703452	64167359	655
22018LRa007	chr1	64193740	64193740	64213098	2
22018LRa007	chr1	64253977	64253977	64273426	2
22018LRa007	chr1	64299221	64299221	64415060	139
22018LRa007	chr1	64456108	64456108	64477602	4
22018LRa007	chr1	64495368	64495368	64504894	2
22018LRa007	chr1	64540444	64540444	64550998	4
22018LRa007	chr1	64656703	64656703	64744961	30
22018LRa007	chr1	64807732	64807732	64919867	124
22018LRa007	chr1	65025411	65025411	65152384	87
22018LRa007	chr1	65180306	65180306	65189626	2
22018LRa007	chr1	65224100	65224100	65425016	272
22018LRa007	chr1	65540000	65540000	65557667	2
22018LRa007	chr1	65662126	65662126	65671702	5
22018LRa007	chr1	66081828	66081828	66579041	560
22018LRa007	chr1	66611285	66611285	66666621	5
22018LRa007	chr1	66716964	66716964	66928145	161
22018LRa007	chr1	66956142	66956142	67000305	5
22018LRa007	chr1	67019770	67019770	67086088	22
22018LRa007	chr1	67127862	67127862	67164439	3
22018LRa007	chr1	67196939	67196939	67222009	39
22018LRa007	chr1	67362562	67362562	67431830	10
22018LRa007	chr1	67452231	67452231	67617007	158
22018LRa007	chr1	67647077	67647077	67668898	7
22018LRa007	chr1	67709947	67709947	67725323	5
22018LRa007	chr1	67817224	67817224	67846734	3
22018LRa007	chr1	67881506	67881506	67889049	2
22018LRa007	chr1	67920238	67920238	67989623	77
22018LRa007	chr1	68029651	68029651	68634109	651
22018LRa007	chr1	68656217	68656217	68875146	151
22018LRa007	chr1	68900325	68900325	68910008	3
22018LRa007	chr1	68936763	68936763	68969598	6
22018LRa007	chr1	69013744	69013744	69222390	59
22018LRa007	chr1	69269882	69269882	69297435	6
22018LRa007	chr1	69328700	69328700	69449506	201
22018LRa007	chr1	69482626	69482626	69518677	24
22018LRa007	chr1	69518738	69518738	69949478	632
22018LRa007	chr1	69987954	69987954	70190663	80
22018LRa007	chr1	70238039	70238039	70981466	675
22018LRa007	chr1	71051559	71051559	71103457	5
22018LRa007	chr1	71140454	71140454	71157783	3
22018LRa007	chr1	71219162	71219162	71225305	2
22018LRa007	chr1	71307507	71307507	71398058	11
22018LRa007	chr1	71458378	71458378	72248648	722
22018LRa007	chr1	72348155	72348155	72370155	4
22018LRa007	chr1	72535843	72535843	74008899	1879
22018LRa007	chr1	74037891	74037891	74056072	2
22018LRa007	chr1	74081831	74081831	74116428	4
22018LRa007	chr1	74194362	74194362	74273685	9
22018LRa007	chr1	74323851	74323851	74338113	2
22018LRa007	chr1	74398074	74398074	74525119	39
22018LRa007	chr1	74619186	74619186	74630314	2
22018LRa007	chr1	74665997	74665997	74738224	59
22018LRa007	chr1	74802811	74802811	75699960	831
22018LRa007	chr1	75724883	75724883	75728328	2
22018LRa007	chr1	75824465	75824465	75940872	10
22018LRa007	chr1	75971986	75971986	76011841	4
22018LRa007	chr1	76016349	76016349	76192178	166
22018LRa007	chr1	76238613	76238613	76868371	527
22018LRa007	chr1	76891543	76891543	76909986	4
22018LRa007	chr1	76991841	76991841	77027392	4
22018LRa007	chr1	77082833	77082833	78524165	1449
22018LRa007	chr1	78597496	78597496	78646177	35
22018LRa007	chr1	78703947	78703947	78718420	3
22018LRa007	chr1	78741769	78741769	79195269	467
22018LRa007	chr1	79264733	79264733	79288712	4
22018LRa007	chr1	79324463	79324463	79354114	3
22018LRa007	chr1	79378811	79378811	79418622	4
22018LRa007	chr1	79507083	79507083	79536374	4
22018LRa007	chr1	79571389	79571389	79589371	3
22018LRa007	chr1	79618080	79618080	80082927	609
22018LRa007	chr1	80113106	80113106	80185207	96
22018LRa007	chr1	80239503	80239503	80316667	64
22018LRa007	chr1	80421546	80421546	80431099	4
22018LRa007	chr1	80459873	80459873	80596541	197
22018LRa007	chr1	80634917	80634917	80665095	5
22018LRa007	chr1	80691164	80691164	80702584	9
22018LRa007	chr1	80722428	80722428	80771886	10
22018LRa007	chr1	80792901	80792901	81404076	775
22018LRa007	chr1	81424499	81424499	81555971	92
22018LRa007	chr1	81591843	81591843	81807107	120
22018LRa007	chr1	81860255	81860255	82015411	13
22018LRa007	chr1	82092031	82092031	82155492	41
22018LRa007	chr1	82186676	82186676	82225046	7
22018LRa007	chr1	82333994	82333994	82354750	10
22018LRa007	chr1	82419096	82419096	82600842	146
22018LRa007	chr1	82620734	82620734	82878438	561
22018LRa007	chr1	82945289	82945289	83563809	694
22018LRa007	chr1	83586637	83586637	83589400	2
22018LRa007	chr1	83605933	83605933	83710815	148
22018LRa007	chr1	83738527	83738527	83857860	186
22018LRa007	chr1	83926096	83926096	84055216	13
22018LRa007	chr1	84134140	84134140	84202334	6
22018LRa007	chr1	84223378	84223378	84304284	57
22018LRa007	chr1	84368292	84382047	84496736	109
22018LRa007	chr1	84681801	84681801	84687369	3
22018LRa007	chr1	84725172	84725172	84885220	144
22018LRa007	chr1	84921002	84921002	85019006	15
22018LRa007	chr1	85093713	85093713	85514572	358
22018LRa007	chr1	85545606	85545606	86226434	855
22018LRa007	chr1	86245432	86245432	86595106	376
22018LRa007	chr1	86628022	86628022	86660689	4
22018LRa007	chr1	86692859	86692859	86703725	2
22018LRa007	chr1	86730748	86730748	86755443	3
22018LRa007	chr1	86894986	86894986	86906079	2
22018LRa007	chr1	86963222	86963222	86974738	4
22018LRa007	chr1	86999672	86999672	87017300	2
22018LRa007	chr1	87108137	87108137	87290169	153
22018LRa007	chr1	87331207	87331207	87337517	2
22018LRa007	chr1	87425823	87425823	87517231	9
22018LRa007	chr1	87566029	87566029	87591608	5
22018LRa007	chr1	87647458	87647458	87677589	3
22018LRa007	chr1	87712305	87712305	87830155	100
22018LRa007	chr1	87899204	87899204	87965260	5
22018LRa007	chr1	87990891	87990891	88271998	238
22018LRa007	chr1	88313037	88313037	88313045	2
22018LRa007	chr1	88344952	88344952	88372002	3
22018LRa007	chr1	88399118	88399118	89123768	490
22018LRa007	chr1	89160299	89160299	89179993	3
22018LRa007	chr1	89219467	89219467	89233996	3
22018LRa007	chr1	89251923	89251923	89326795	11
22018LRa007	chr1	89431169	89431169	89871094	431
22018LRa007	chr1	89940979	89940979	90250315	238
22018LRa007	chr1	90274372	90274372	90506167	180
22018LRa007	chr1	90534242	90534242	90840054	285
22018LRa007	chr1	90869377	90869377	91008087	18
22018LRa007	chr1	91039518	91039518	91700535	878
22018LRa007	chr1	91734636	91734636	91751496	3
22018LRa007	chr1	91862623	91862623	91865961	2
22018LRa007	chr1	91897092	91897092	91927007	4
22018LRa007	chr1	91985795	91985795	91996734	2
22018LRa007	chr1	92021398	92021398	92456207	309
22018LRa007	chr1	92475800	92475800	93602162	1062
22018LRa007	chr1	93706565	93706565	94326893	498
22018LRa007	chr1	94359107	94359107	94384408	3
22018LRa007	chr1	94464480	94464480	94489004	4
22018LRa007	chr1	94536434	94536434	94608899	84
22018LRa007	chr1	94641665	94641665	94661280	12
22018LRa007	chr1	94708944	94708944	94785488	94
22018LRa007	chr1	94820483	94820483	94883881	7
22018LRa007	chr1	94908181	94908181	95297957	341
22018LRa007	chr1	95325423	95325423	95444996	8
22018LRa007	chr1	95489358	95489358	95518615	3
22018LRa007	chr1	95552975	95552975	95553002	2
22018LRa007	chr1	95579077	95579077	95685157	39
22018LRa007	chr1	95719742	95719742	96456576	940
22018LRa007	chr1	96492227	96492227	97014400	447
22018LRa007	chr1	97135305	97135305	97135328	2
22018LRa007	chr1	97210704	97210704	97566245	478
22018LRa007	chr1	97638244	97638244	97654941	2
22018LRa007	chr1	97740602	97740602	98411155	430
22018LRa007	chr1	98445778	98445778	98579195	18
22018LRa007	chr1	98602177	98602177	98625386	4
22018LRa007	chr1	98647244	98647244	98694464	4
22018LRa007	chr1	98720433	98720433	98735454	3
22018LRa007	chr1	98755641	98755641	98805577	10
22018LRa007	chr1	98911388	98911388	99148334	197
22018LRa007	chr1	99185381	99185381	99198683	2
22018LRa007	chr1	99227440	99227440	99268579	5
22018LRa007	chr1	99288514	99288514	99379846	9
22018LRa007	chr1	99405942	99405942	99413080	4
22018LRa007	chr1	99441381	99441381	99454730	2
22018LRa007	chr1	99486504	99486504	99707345	273
22018LRa007	chr1	99730683	99730683	99744409	2
22018LRa007	chr1	99783871	99783871	99921923	116
22018LRa007	chr1	99950287	99950287	100304291	346
22018LRa007	chr1	100330093	100330093	100348049	12
22018LRa007	chr1	100392956	100392956	100408582	2
22018LRa007	chr1	100441505	100441505	100463039	4
22018LRa007	chr1	100553817	100553817	100947092	487
22018LRa007	chr1	101041894	101041894	101117872	14
22018LRa007	chr1	101136035	101136035	101574978	687
22018LRa007	chr1	101638059	101638059	101677161	5
22018LRa007	chr1	101703955	101703955	101841202	144
22018LRa007	chr1	101910799	101910799	103083694	1289
22018LRa007	chr1	103109920	103109920	103379423	234
22018LRa007	chr1	103404010	103404010	103411723	3
22018LRa007	chr1	103487020	103487020	103534368	10
22018LRa007	chr1	103554655	103554655	103614388	8
22018LRa007	chr1	103637031	103637031	103747453	45
22018LRa007	chr1	103774420	103774420	103795546	3
22018LRa007	chr1	103817042	103817042	103839267	4
22018LRa007	chr1	103863157	103863157	103922788	8
22018LRa007	chr1	103948294	103948294	103982080	26
22018LRa007	chr1	104002624	104002624	104018901	3
22018LRa007	chr1	104050128	104050128	104052628	2
22018LRa007	chr1	104079740	104079740	104248470	64
22018LRa007	chr1	104274118	104274118	104442578	344
22018LRa007	chr1	104552587	104552587	104576990	3
22018LRa007	chr1	104605038	104605038	104651877	10
22018LRa007	chr1	104711950	104711950	104725931	2
22018LRa007	chr1	104773378	104773378	104891930	188
22018LRa007	chr1	104937147	104937147	104981777	10
22018LRa007	chr1	105003268	105003268	105011640	2
22018LRa007	chr1	105042818	105042818	105048433	2
22018LRa007	chr1	105088113	105088113	105195684	56
22018LRa007	chr1	105216410	105216410	105231773	3
22018LRa007	chr1	105260205	105260205	105639458	774
22018LRa007	chr1	105678552	105678552	106492410	799
22018LRa007	chr1	106541926	106541926	106558031	2
22018LRa007	chr1	106653467	106653467	106699159	6
22018LRa007	chr1	106732160	106732160	106833621	8
22018LRa007	chr1	106890463	106890463	107015995	150
22018LRa007	chr1	107044854	107044854	107197307	60
22018LRa007	chr1	107217055	107217055	107303894	36
22018LRa007	chr1	107327463	107327463	107549350	195
22018LRa007	chr1	107616609	107616609	107776548	157
22018LRa007	chr1	107851096	107851096	107922824	35
22018LRa007	chr1	107967114	107967114	108161212	269
22018LRa007	chr1	108189874	108189874	108275506	52
22018LRa007	chr1	108285214	108285214	108324109	10
22018LRa007	chr1	108357747	108357747	108558098	63
22018LRa007	chr1	108650634	108650634	108668356	2
22018LRa007	chr1	108712044	108712044	108830106	144
22018LRa007	chr1	108850215	108850215	108875059	6
22018LRa007	chr1	108913013	108913013	108943729	2
22018LRa007	chr1	108962891	108962891	109127550	92
22018LRa007	chr1	109158064	109158064	109207902	62
22018LRa007	chr1	109255613	109255613	109267561	4
22018LRa007	chr1	109298007	109298007	109806149	623
22018LRa007	chr1	109827341	109827341	110588224	699
22018LRa007	chr1	110618738	110618738	111050395	407
22018LRa007	chr1	111133140	111133140	111387568	405
22018LRa007	chr1	111411807	111411807	111431999	4
22018LRa007	chr1	111468999	111468999	112430189	1131
22018LRa007	chr1	112479532	112479532	112486547	27
22018LRa007	chr1	112535397	112535397	112564886	4
22018LRa007	chr1	112599079	112599079	112646098	6
22018LRa007	chr1	112683742	112683742	112700985	3
22018LRa007	chr1	112723500	112723500	112819443	69
22018LRa007	chr1	112842710	112842710	113103008	160
22018LRa007	chr1	113192651	113192651	115685947	2158
22018LRa007	chr1	115732817	115732817	115743201	3
22018LRa007	chr1	115799826	115799826	115812914	3
22018LRa007	chr1	115834818	115834818	115873717	9
22018LRa007	chr1	115916247	115916247	115980728	7
22018LRa007	chr1	116146888	116146888	116324994	110
22018LRa007	chr1	116364217	116364217	116409905	7
22018LRa007	chr1	116432244	116432244	116541336	30
22018LRa007	chr1	116567369	116567369	116726313	79
22018LRa007	chr1	116755112	116755112	116800859	7
22018LRa007	chr1	116877867	116877867	116899882	5
22018LRa007	chr1	116958142	116958142	117093871	155
22018LRa007	chr1	117574352	117574352	117574388	2
22018LRa007	chr1	118297876	118297876	118343597	82
